user_pseudo_id,churned,xgb_churn_prob,lr_churn_prob,days_since_last_visit,total_sessions,total_orders,total_revenue,avg_order_value,avg_scroll_depth,intent_level_score,dropoff_reason_score,favorite_device,favorite_source,churn_risk_tier
uid_9c7d62ba,1,0.5916375,0.8569658626970287,26,4,0.0,0.0,0.0,0.4722222222222222,4,5,desktop,google,Medium Risk
uid_9c86bd55,1,0.9991308,0.9991888527970442,120,2,0.0,0.0,0.0,0.31,1,1,tablet,tiktok,High Risk
uid_9c88cf1c,0,0.1728595,0.11983810669536726,8,2,0.0,0.0,0.0,0.54,2,0,mobile,google,Low Risk
uid_9c915028,1,0.99825615,0.9514807789464567,72,2,1.0,85.98,85.98,0.4985714285714286,4,5,tablet,google,High Risk
uid_9caac6d1,1,0.999453,0.9962022253837604,68,5,2.0,119.97,59.985,0.536,5,5,desktop,direct,High Risk
uid_9cac41a8,0,0.09197076,0.06348930749040686,8,1,0.0,0.0,0.0,0.13,4,4,mobile,google,Low Risk
uid_9cacddc8,1,0.99895954,0.9860097777351392,90,1,0.0,0.0,0.0,0.36000000000000004,5,3,desktop,email,High Risk
uid_9cae59e2,0,0.4395267,0.5917751589208169,40,2,0.0,0.0,0.0,0.6275,5,5,mobile,email,Medium Risk
uid_9cb65db2,1,0.99882907,0.8713156602608159,67,1,0.0,0.0,0.0,0.52,3,5,mobile,email,High Risk
uid_9cb774fd,1,0.998588,0.9991001841462636,132,1,1.0,54.99,54.99,0.604,4,5,tablet,email,High Risk
uid_9cb80c80,1,0.99913883,0.943837877357308,66,2,0.0,0.0,0.0,0.43600000000000005,2,2,mobile,instagram,High Risk
uid_9cc9cd56,1,0.9990061,0.9919728073026405,97,1,0.0,0.0,0.0,0.39,2,0,mobile,instagram,High Risk
uid_9cd1f35b,1,0.9990625,0.9999409133195692,161,1,0.0,0.0,0.0,0.25,1,2,tablet,tiktok,High Risk
uid_9cdd4cae,1,0.9779083,0.8142874385900396,45,3,0.0,0.0,0.0,0.4325,3,3,mobile,email,High Risk
uid_9cf689dd,1,0.99922025,0.9958719373579384,90,3,0.0,0.0,0.0,0.4225,2,2,desktop,instagram,High Risk
uid_9cfd4260,0,0.14428715,0.2623171752733521,27,1,0.0,0.0,0.0,0.58,2,1,mobile,tiktok,Low Risk
uid_9d052b3e,0,0.080740884,0.03614250643753008,4,1,0.0,0.0,0.0,0.47333333333333333,5,5,mobile,email,Low Risk
uid_9d08185e,1,0.5018874,0.6238294873178752,41,2,0.0,0.0,0.0,0.27666666666666667,4,4,mobile,google,Medium Risk
uid_9d0a7ae3,1,0.80776954,0.7659223807940181,34,3,0.0,0.0,0.0,0.51,4,4,desktop,google,High Risk
uid_9d15cdc0,1,0.99929345,0.9985586135989742,109,2,0.0,0.0,0.0,0.32,5,3,desktop,email,High Risk
uid_9d1cf881,1,0.99915266,0.9932775643077437,91,2,0.0,0.0,0.0,0.15000000000000002,2,4,desktop,google,High Risk
uid_9d22d03d,1,0.4119847,0.41998742088519286,17,4,1.0,74.97,74.97,0.42,4,4,mobile,google,Medium Risk
uid_9d27e71b,1,0.9989636,0.9991456332479434,127,1,0.0,0.0,0.0,0.31,2,1,mobile,instagram,High Risk
uid_9d29dd7d,1,0.22104353,0.2633082369864364,11,3,0.0,0.0,0.0,0.3666666666666667,2,1,mobile,instagram,Low Risk
uid_9d2cb358,1,0.9994855,0.9917116389028658,66,5,0.0,0.0,0.0,0.34750000000000003,5,4,mobile,email,High Risk
uid_9d2ede33,1,0.99885297,0.9827284445716291,82,1,0.0,0.0,0.0,0.674,5,4,mobile,direct,High Risk
uid_9d3cad08,1,0.999111,0.9996123530000781,115,3,0.0,0.0,0.0,0.366,4,5,desktop,google,High Risk
uid_9d41c321,1,0.45375153,0.6756560350409665,21,4,0.0,0.0,0.0,0.40375,5,5,mobile,direct,Medium Risk
uid_9d484ca9,1,0.9990416,0.9887587001944022,85,2,0.0,0.0,0.0,0.3375,2,5,mobile,referral,High Risk
uid_9d49a58d,1,0.7713095,0.8620725306661455,37,4,0.0,0.0,0.0,0.3157142857142857,5,3,mobile,email,High Risk
uid_9d5f097d,1,0.9986487,0.9999879116778045,179,1,0.0,0.0,0.0,0.4533333333333333,5,5,mobile,direct,High Risk
uid_9d64f1d0,1,0.9987218,0.8096652168881853,52,2,0.0,0.0,0.0,0.56875,5,4,mobile,email,High Risk
uid_9d6c8476,1,0.31645536,0.4483391381591346,13,4,0.0,0.0,0.0,0.34875,4,5,desktop,email,Low Risk
uid_9d727f4f,1,0.9990866,0.9994029760131715,122,2,0.0,0.0,0.0,0.335,2,2,mobile,instagram,High Risk
uid_9d76dcc8,1,0.9991985,0.9799411523596827,75,2,0.0,0.0,0.0,0.4475,5,5,mobile,direct,High Risk
uid_9d8442ec,1,0.18036188,0.2601392811378357,32,1,0.0,0.0,0.0,0.575,5,5,mobile,email,Low Risk
uid_9d8a3ff9,1,0.22414139,0.1479663463764679,7,2,0.0,0.0,0.0,0.5449999999999999,2,1,desktop,instagram,Low Risk
uid_9d8cb2af,1,0.9990402,0.807083608438198,56,2,0.0,0.0,0.0,0.2,2,5,mobile,email,High Risk
uid_9d95a0a0,1,0.8783239,0.7900250267514872,43,3,0.0,0.0,0.0,0.43,3,4,mobile,direct,High Risk
uid_9d95be51,1,0.8916911,0.8505865705940138,37,4,0.0,0.0,0.0,0.348,2,2,mobile,instagram,High Risk
uid_9d961237,0,0.17808391,0.1702557738189718,11,2,0.0,0.0,0.0,0.38999999999999996,5,3,desktop,email,Low Risk
uid_9d9936db,1,0.11718661,0.13619939846927603,21,1,0.0,0.0,0.0,0.46,1,1,mobile,instagram,Low Risk
uid_9d9e644a,1,0.99876785,0.9955188299970192,100,2,0.0,0.0,0.0,0.6116666666666667,5,5,desktop,email,High Risk
uid_9d9f8862,1,0.9989108,0.9992736819156192,116,3,0.0,0.0,0.0,0.5433333333333334,4,4,desktop,email,High Risk
uid_9da77bde,1,0.9992015,0.9999742460232975,158,2,0.0,0.0,0.0,0.20500000000000002,2,3,mobile,direct,High Risk
uid_9db3b215,1,0.9990808,0.9998268129086118,136,2,0.0,0.0,0.0,0.5933333333333334,4,4,desktop,google,High Risk
uid_9db963eb,1,0.9991041,0.821565806962336,50,2,0.0,0.0,0.0,0.305,2,1,mobile,instagram,High Risk
uid_9dc1279a,1,0.9991273,0.9835271232637443,79,2,0.0,0.0,0.0,0.352,5,2,mobile,email,High Risk
uid_9dc18dd8,1,0.99924374,0.9986603209658376,116,2,0.0,0.0,0.0,0.455,2,3,tablet,email,High Risk
uid_9dc642d5,1,0.99897975,0.9904999663804241,101,1,0.0,0.0,0.0,0.31,2,2,tablet,instagram,High Risk
uid_9dcef29e,1,0.9991811,0.9963714275242228,99,2,0.0,0.0,0.0,0.46,2,2,desktop,instagram,High Risk
uid_9dcfa333,1,0.999181,0.999794592044484,134,2,0.0,0.0,0.0,0.374,4,3,mobile,google,High Risk
uid_9dd2b78a,1,0.99905187,0.9493168108752216,63,3,1.0,47.98,47.98,0.4342857142857143,5,5,desktop,email,High Risk
uid_9dd987ea,1,0.99915123,0.9993003205929648,119,2,0.0,0.0,0.0,0.2866666666666667,2,0,mobile,tiktok,High Risk
uid_9de256eb,0,0.5217291,0.7139122625539703,42,2,0.0,0.0,0.0,0.52,4,5,mobile,google,Medium Risk
uid_9de866d6,1,0.99918455,0.9995555008510598,124,2,0.0,0.0,0.0,0.45499999999999996,4,5,tablet,email,High Risk
uid_9df679cc,1,0.9991636,0.9941579893561379,77,4,0.0,0.0,0.0,0.3,4,4,mobile,google,High Risk
uid_9e01f67e,0,0.20731759,0.14724446354634582,10,2,0.0,0.0,0.0,0.402,5,3,mobile,email,Low Risk
uid_9e037d62,1,0.9991768,0.9724415629398093,75,2,0.0,0.0,0.0,0.355,4,3,desktop,google,High Risk
uid_9e099ca9,1,0.33321854,0.5012517814706557,30,2,0.0,0.0,0.0,0.584,4,4,desktop,google,Low Risk
uid_9e0b5d81,1,0.99886215,0.9960304678102413,102,2,1.0,45.98,45.98,0.44000000000000006,5,5,mobile,email,High Risk
uid_9e20491a,0,0.27895495,0.5319627792405419,35,2,0.0,0.0,0.0,0.492,5,5,desktop,email,Low Risk
uid_9e306d06,1,0.9988977,0.993306996845176,101,1,0.0,0.0,0.0,0.2,5,5,mobile,email,High Risk
uid_9e355d2a,1,0.9991166,0.9996673093800706,126,2,0.0,0.0,0.0,0.502,5,5,mobile,email,High Risk
uid_9e35e0d3,1,0.1903551,0.39010052752317065,34,1,0.0,0.0,0.0,0.33,2,1,mobile,tiktok,Low Risk
uid_9e3c2d2f,0,0.30630353,0.6186845877780424,37,2,0.0,0.0,0.0,0.22666666666666666,4,4,desktop,direct,Low Risk
uid_9e3cbce7,1,0.4966695,0.4219676731881818,19,3,0.0,0.0,0.0,0.5599999999999999,4,4,desktop,referral,Medium Risk
uid_9e49b1c4,0,0.068536654,0.0486136144586439,8,1,0.0,0.0,0.0,0.57,2,1,desktop,tiktok,Low Risk
uid_9e51237e,1,0.628498,0.7058922681088204,33,3,0.0,0.0,0.0,0.3275,4,4,mobile,google,Medium Risk
uid_9e622bc7,1,0.99923754,0.999847010042431,140,2,0.0,0.0,0.0,0.516,4,3,desktop,google,High Risk
uid_9e62cb80,1,0.99914014,0.9999879239611604,169,2,0.0,0.0,0.0,0.38999999999999996,2,1,mobile,instagram,High Risk
uid_9e6303c5,1,0.9990707,0.9979791193817635,115,1,0.0,0.0,0.0,0.25,2,1,tablet,tiktok,High Risk
uid_9e77d679,1,0.9986047,0.9997410526478137,145,1,1.0,42.99,42.99,0.64,4,5,desktop,google,High Risk
uid_9e7ba3ba,1,0.99921834,0.9998891157328923,107,4,1.0,21.99,21.99,0.46699999999999997,5,5,mobile,email,High Risk
uid_9e8021e4,1,0.99873,0.9906851406290978,99,1,0.0,0.0,0.0,0.495,2,2,mobile,referral,High Risk
uid_9e804c55,1,0.998968,0.999930578511485,157,1,0.0,0.0,0.0,0.31,5,3,mobile,direct,High Risk
uid_9e81f4b0,1,0.9990891,0.9998603149544737,145,2,0.0,0.0,0.0,0.4025,2,5,desktop,instagram,High Risk
uid_9e834fe5,0,0.36868066,0.3939211171525966,17,3,0.0,0.0,0.0,0.40199999999999997,5,3,mobile,direct,Low Risk
uid_9e8a9f8e,1,0.99927706,0.9968516897736363,79,3,1.0,54.99,54.99,0.42333333333333334,4,5,desktop,email,High Risk
uid_9e8ec805,1,0.9990958,0.939319155470769,64,2,0.0,0.0,0.0,0.41500000000000004,4,5,mobile,google,High Risk
uid_9e961aa2,1,0.8311923,0.8615632290903898,34,4,0.0,0.0,0.0,0.37125,2,1,desktop,tiktok,High Risk
uid_9e9aaf38,1,0.9991761,0.9677387908138806,67,3,0.0,0.0,0.0,0.5766666666666667,4,4,mobile,referral,High Risk
uid_9ea3071d,1,0.43182623,0.5487296882920636,32,2,0.0,0.0,0.0,0.3833333333333333,5,5,mobile,direct,Medium Risk
uid_9eb08c04,1,0.16768782,0.11859231424711093,8,2,0.0,0.0,0.0,0.345,2,2,mobile,instagram,Low Risk
uid_9eb10d17,1,0.998992,0.9091652736091448,63,2,0.0,0.0,0.0,0.58,4,4,desktop,email,High Risk
uid_9ec32159,1,0.99896586,0.9995920300922819,134,1,0.0,0.0,0.0,0.51,4,5,mobile,google,High Risk
uid_9ec431db,1,0.99851114,0.9998783466407585,153,1,0.0,0.0,0.0,0.604,5,5,mobile,email,High Risk
uid_9ec7ef69,1,0.999012,0.9999674449828585,160,1,0.0,0.0,0.0,0.4575,4,4,desktop,google,High Risk
uid_9ed4f670,1,0.6165872,0.6921958822286517,34,3,0.0,0.0,0.0,0.3233333333333333,2,2,mobile,instagram,Medium Risk
uid_9ee16315,1,0.4568636,0.7011055076062099,26,4,0.0,0.0,0.0,0.392,2,2,mobile,tiktok,Medium Risk
uid_9ee4aafc,0,0.14710057,0.03293860975731885,1,1,0.0,0.0,0.0,0.14,2,0,mobile,referral,Low Risk
uid_9eed7096,1,0.38664898,0.5203019797669864,35,2,0.0,0.0,0.0,0.38999999999999996,1,1,desktop,instagram,Low Risk
uid_9eedbb23,1,0.6261689,0.6691355528335505,31,3,0.0,0.0,0.0,0.5700000000000001,5,4,desktop,direct,Medium Risk
uid_9ef459ad,1,0.99882394,0.8580617901280596,64,1,0.0,0.0,0.0,0.19,2,2,mobile,instagram,High Risk
uid_9efd831d,1,0.9990977,0.9857635671487501,76,3,0.0,0.0,0.0,0.5033333333333333,5,5,mobile,email,High Risk
uid_9f00549e,1,0.9989484,0.9999400205206582,162,1,0.0,0.0,0.0,0.14,4,4,mobile,referral,High Risk
uid_9f0586a1,1,0.9990902,0.9977574280897745,104,2,0.0,0.0,0.0,0.44999999999999996,2,1,mobile,direct,High Risk
uid_9f08c8f0,1,0.22024927,0.29818943750651794,28,1,0.0,0.0,0.0,0.59,5,5,mobile,email,Low Risk
uid_9f0c0db6,1,0.9990458,0.9991796925787407,123,2,0.0,0.0,0.0,0.454,4,4,desktop,referral,High Risk
uid_9f1c0c77,1,0.98496026,0.9228153554258524,39,5,0.0,0.0,0.0,0.45333333333333337,4,4,desktop,google,High Risk
uid_9f2d362c,0,0.14949271,0.14596104373669816,18,1,0.0,0.0,0.0,0.1,2,1,mobile,tiktok,Low Risk
uid_9f427456,1,0.9992642,0.9686280869177799,63,3,0.0,0.0,0.0,0.37666666666666665,5,3,mobile,direct,High Risk
uid_9f437fb1,1,0.64164495,0.6080558619619142,30,3,0.0,0.0,0.0,0.5429999999999999,4,5,desktop,email,Medium Risk
uid_9f5870be,1,0.067433074,0.036611589445354815,4,1,0.0,0.0,0.0,0.3566666666666667,3,4,mobile,email,Low Risk
uid_9f597208,1,0.99894637,0.9997032759387151,137,2,0.0,0.0,0.0,0.155,2,5,mobile,instagram,High Risk
uid_9f60b786,1,0.99931204,0.9912095631777511,78,3,0.0,0.0,0.0,0.40166666666666667,5,3,mobile,email,High Risk
uid_9f6520ea,0,0.26004142,0.2531300899342824,11,3,0.0,0.0,0.0,0.15,2,1,mobile,instagram,Low Risk
uid_9f693eaf,1,0.9992481,0.9462563767148219,65,2,0.0,0.0,0.0,0.32666666666666666,2,0,mobile,instagram,High Risk
uid_9f726e72,1,0.27027726,0.5193926871250523,41,1,0.0,0.0,0.0,0.545,2,2,mobile,instagram,Low Risk
uid_9f7f5cf4,1,0.99893945,0.9997401628592737,134,2,0.0,0.0,0.0,0.326,1,1,desktop,instagram,High Risk
uid_9f80837b,0,0.0989489,0.17720147812824144,22,1,0.0,0.0,0.0,0.3,2,1,mobile,tiktok,Low Risk
uid_9f8bce27,0,0.07462974,0.05383155902830307,5,1,1.0,21.99,21.99,0.8083333333333332,4,4,desktop,referral,Low Risk
uid_9f8ce728,1,0.99924976,0.9904355194583975,88,2,0.0,0.0,0.0,0.34,2,2,tablet,tiktok,High Risk
uid_9fa12f9f,1,0.99895704,0.9998918310032073,141,2,0.0,0.0,0.0,0.5788888888888889,4,4,desktop,referral,High Risk
uid_9fa2b48f,1,0.26333392,0.15771599942488415,15,2,0.0,0.0,0.0,0.255,2,2,tablet,tiktok,Low Risk
uid_9fa3ede3,1,0.14194375,0.16576338424472312,34,1,1.0,74.97,74.97,0.6433333333333334,5,5,desktop,email,Low Risk
uid_9fa99397,1,0.9991179,0.9578897350349994,72,2,0.0,0.0,0.0,0.39666666666666667,1,2,desktop,tiktok,High Risk
uid_9fbeff44,1,0.9990871,0.8150219548223196,50,2,0.0,0.0,0.0,0.22999999999999998,2,2,mobile,instagram,High Risk
uid_9fc1e6d7,1,0.9987727,0.9948696709779182,107,1,0.0,0.0,0.0,0.5800000000000001,4,4,mobile,google,High Risk
uid_9fc4cba1,1,0.9992248,0.9850009275634433,73,3,0.0,0.0,0.0,0.45166666666666666,5,3,mobile,email,High Risk
uid_9fcaada1,1,0.9990398,0.9449227331381719,58,3,0.0,0.0,0.0,0.492,4,4,desktop,google,High Risk
uid_9fd4cc7f,0,0.10085421,0.08768237878444236,19,1,1.0,45.98,45.98,0.4266666666666667,5,5,desktop,email,Low Risk
uid_9fd8eaa2,0,0.09310214,0.07069652849599564,5,2,2.0,46.98,23.49,0.5457142857142857,5,5,mobile,email,Low Risk
uid_9fe44cb9,1,0.9989506,0.999111436609111,118,2,0.0,0.0,0.0,0.575,2,1,mobile,google,High Risk
uid_9fe9fc0f,1,0.9991085,0.9102029783548788,67,1,0.0,0.0,0.0,0.43,5,2,mobile,email,High Risk
uid_9feb1967,1,0.9987968,0.9999559225827913,164,1,0.0,0.0,0.0,0.45,4,3,mobile,google,High Risk
uid_9ff943a2,0,0.09191775,0.04623962363377016,1,1,0.0,0.0,0.0,0.44,4,2,desktop,google,Low Risk
uid_a01020f5,0,0.16896062,0.0947687850309279,7,2,0.0,0.0,0.0,0.21749999999999997,2,1,mobile,instagram,Low Risk
uid_a0131bce,1,0.77751714,0.6632436660593751,26,4,0.0,0.0,0.0,0.5615384615384615,4,4,desktop,google,High Risk
uid_a0147647,1,0.26381966,0.2274926592984195,10,3,0.0,0.0,0.0,0.4628571428571429,4,4,desktop,google,Low Risk
uid_a01c99bf,0,0.23077816,0.11347264849534498,4,2,0.0,0.0,0.0,0.5683333333333334,4,4,mobile,google,Low Risk
uid_a01d5f9b,0,0.5537648,0.6436012098736699,25,3,0.0,0.0,0.0,0.5825,5,5,desktop,direct,Medium Risk
uid_a0212b1a,1,0.9989146,0.9999682426185706,169,1,0.0,0.0,0.0,0.33499999999999996,2,0,mobile,instagram,High Risk
uid_a02468d4,1,0.99920076,0.9997790297454924,143,1,0.0,0.0,0.0,0.405,2,2,tablet,tiktok,High Risk
uid_a02bd86c,0,0.20628805,0.1850515383792027,4,3,0.0,0.0,0.0,0.4675,4,4,desktop,referral,Low Risk
uid_a037861f,1,0.1464002,0.24129342674931178,29,1,0.0,0.0,0.0,0.43,1,0,tablet,instagram,Low Risk
uid_a03fb4a6,1,0.9984856,0.9979277945257848,108,1,0.0,0.0,0.0,0.5883333333333333,5,4,mobile,email,High Risk
uid_a040b445,0,0.101038896,0.04630983231448566,2,1,0.0,0.0,0.0,0.25,4,4,mobile,google,Low Risk
uid_a04c1b90,0,0.058765553,0.07557598079460738,11,1,0.0,0.0,0.0,0.5640000000000001,5,5,desktop,direct,Low Risk
uid_a04e741e,0,0.07290079,0.04613075147966415,10,1,0.0,0.0,0.0,0.52,5,5,mobile,direct,Low Risk
uid_a052b3bf,1,0.9989672,0.9953098855694191,106,1,0.0,0.0,0.0,0.36,2,2,mobile,instagram,High Risk
uid_a0648dea,1,0.9991339,0.998893029372187,114,2,0.0,0.0,0.0,0.5299999999999999,2,2,desktop,instagram,High Risk
uid_a06e49a0,1,0.29635873,0.09640017430219455,0,3,0.0,0.0,0.0,0.25857142857142856,2,1,mobile,tiktok,Low Risk
uid_a06fb172,1,0.99874383,0.9995494634891721,133,1,0.0,0.0,0.0,0.58,2,2,mobile,tiktok,High Risk
uid_a0711681,1,0.9318463,0.6015443573828473,44,1,0.0,0.0,0.0,0.42,2,1,desktop,instagram,High Risk
uid_a07f0d85,1,0.99924326,0.9968026287546707,100,2,0.0,0.0,0.0,0.42000000000000004,2,2,tablet,instagram,High Risk
uid_a0879222,1,0.35728902,0.4565681415356641,11,4,0.0,0.0,0.0,0.37666666666666665,4,4,desktop,google,Low Risk
uid_a0895021,1,0.9988966,0.7934153013014388,57,1,0.0,0.0,0.0,0.1,2,0,mobile,tiktok,High Risk
uid_a08a1330,1,0.4406912,0.48023189180689124,40,1,0.0,0.0,0.0,0.25,2,2,mobile,tiktok,Medium Risk
uid_a08b1f6d,1,0.26199523,0.3456111229511234,24,2,0.0,0.0,0.0,0.53,4,5,mobile,google,Low Risk
uid_a08c528c,0,0.22072087,0.24499203429108427,3,4,0.0,0.0,0.0,0.35428571428571426,1,2,desktop,instagram,Low Risk
uid_a0952cc5,1,0.99900526,0.99913144415268,119,2,0.0,0.0,0.0,0.614,4,4,mobile,referral,High Risk
uid_a09a9236,1,0.9992322,0.9983043240050281,110,2,0.0,0.0,0.0,0.42,5,3,mobile,email,High Risk
uid_a0a6751a,1,0.9992756,0.9835204156734788,72,3,0.0,0.0,0.0,0.3225,2,1,desktop,tiktok,High Risk
uid_a0a742be,1,0.99926645,0.9821184897770548,76,2,0.0,0.0,0.0,0.4466666666666667,5,2,desktop,direct,High Risk
uid_a0c1c453,0,0.21385145,0.1620882525371436,6,3,0.0,0.0,0.0,0.43999999999999995,4,5,mobile,email,Low Risk
uid_a0cb0b41,1,0.22918993,0.23814674716119955,17,2,0.0,0.0,0.0,0.39999999999999997,4,4,mobile,google,Low Risk
uid_a0d1c003,0,0.17725341,0.14115143149007772,14,2,0.0,0.0,0.0,0.5425,5,4,desktop,email,Low Risk
uid_a0d6511b,1,0.8465026,0.8468674732884809,37,4,0.0,0.0,0.0,0.38125,5,5,tablet,email,High Risk
uid_a0d81019,1,0.99918276,0.9845507076061577,76,3,0.0,0.0,0.0,0.425,4,4,mobile,referral,High Risk
uid_a0db4203,1,0.999183,0.9999789304412653,160,2,0.0,0.0,0.0,0.4175,4,5,mobile,google,High Risk
uid_a0e3e7a9,0,0.0761168,0.04957759413126121,9,1,0.0,0.0,0.0,0.59,4,4,tablet,referral,Low Risk
uid_a0f7ab3f,1,0.9989774,0.8579608833846626,64,1,0.0,0.0,0.0,0.22,2,2,mobile,instagram,High Risk
uid_a0f7be86,0,0.57309633,0.7249377326582213,29,3,0.0,0.0,0.0,0.4557142857142857,4,4,desktop,google,Medium Risk
uid_a1046a5f,1,0.99907136,0.9986990013630721,113,2,0.0,0.0,0.0,0.2966666666666667,2,2,mobile,instagram,High Risk
uid_a122e91d,1,0.9988599,0.7930504289047656,50,2,0.0,0.0,0.0,0.59,4,4,mobile,referral,High Risk
uid_a123374c,1,0.9990792,0.9980401165900932,107,2,0.0,0.0,0.0,0.3633333333333333,4,4,mobile,referral,High Risk
uid_a1373632,1,0.27691162,0.128255754356781,3,3,1.0,65.97,65.97,0.49800000000000005,4,5,mobile,google,Low Risk
uid_a144f51e,1,0.25152385,0.2641388674228618,10,3,0.0,0.0,0.0,0.5033333333333333,5,5,mobile,direct,Low Risk
uid_a145918e,1,0.99899334,0.9480600506395532,52,4,0.0,0.0,0.0,0.44,1,1,tablet,tiktok,High Risk
uid_a1512143,1,0.43128824,0.47611231325874637,16,4,0.0,0.0,0.0,0.5391666666666667,5,4,desktop,direct,Medium Risk
uid_a15b5a3f,1,0.9991773,0.9790577336239715,69,3,0.0,0.0,0.0,0.4225,2,1,mobile,instagram,High Risk
uid_a164b61a,1,0.99915993,0.9873079721882186,83,2,0.0,0.0,0.0,0.43000000000000005,2,1,mobile,instagram,High Risk
uid_a1660b1b,1,0.30297917,0.3204778795650899,22,2,0.0,0.0,0.0,0.4066666666666667,2,0,mobile,tiktok,Low Risk
uid_a183333c,0,0.123568065,0.11549976623755596,18,1,0.0,0.0,0.0,0.56,1,1,desktop,instagram,Low Risk
uid_a187bb9f,1,0.08821396,0.06297206874719549,9,1,0.0,0.0,0.0,0.26,3,1,mobile,email,Low Risk
uid_a18b73aa,1,0.9991603,0.9997881130301413,132,2,0.0,0.0,0.0,0.4525,5,5,mobile,direct,High Risk
uid_a1901e70,1,0.114510894,0.07810481124127598,12,1,0.0,0.0,0.0,0.56,5,5,mobile,email,Low Risk
uid_a19753ec,0,0.10755908,0.05488586910921107,6,1,0.0,0.0,0.0,0.46,2,0,tablet,instagram,Low Risk
uid_a19ad342,1,0.9991744,0.9955852853991651,94,3,0.0,0.0,0.0,0.39166666666666666,2,2,desktop,instagram,High Risk
uid_a1a16e19,0,0.14340548,0.13490091078890096,19,1,0.0,0.0,0.0,0.55,2,2,mobile,instagram,Low Risk
uid_a1aabd00,1,0.23547506,0.1677708789919089,3,3,0.0,0.0,0.0,0.47000000000000003,2,1,desktop,instagram,Low Risk
uid_a1ad89c9,1,0.99851054,0.9999903703001052,180,1,0.0,0.0,0.0,0.63,5,5,mobile,email,High Risk
uid_a1b76cad,1,0.99842095,0.9205844648727037,73,1,1.0,23.99,23.99,0.5479999999999999,4,5,mobile,google,High Risk
uid_a1c0b8d3,1,0.21335495,0.08966812679739357,0,2,0.0,0.0,0.0,0.38,5,2,desktop,direct,Low Risk
uid_a1c9521e,1,0.9993591,0.9608374240558526,65,3,0.0,0.0,0.0,0.395,5,5,mobile,email,High Risk
uid_a1d14a2b,0,0.04701788,0.011019929620618582,0,1,1.0,74.97,74.97,0.65,5,5,mobile,email,Low Risk
uid_a1d6e570,1,0.99878496,0.9999582115307054,162,1,0.0,0.0,0.0,0.48,2,0,tablet,instagram,High Risk
uid_a1dfae20,1,0.9988493,0.9989051976915906,123,1,0.0,0.0,0.0,0.56,5,5,mobile,email,High Risk
uid_a1dfe7f2,1,0.9990656,0.999972686182476,166,1,0.0,0.0,0.0,0.38,2,2,desktop,tiktok,High Risk
uid_a1e44e42,1,0.9990909,0.9997624239649056,136,2,0.0,0.0,0.0,0.35333333333333333,1,2,mobile,instagram,High Risk
uid_a1e5f974,1,0.9990318,0.9999749783375002,167,1,0.0,0.0,0.0,0.22,2,0,mobile,instagram,High Risk
uid_a1ea0d14,1,0.99913424,0.9058266952606374,50,3,0.0,0.0,0.0,0.1466666666666667,2,0,mobile,instagram,High Risk
uid_a1f32809,1,0.9989214,0.9999853688383756,174,1,0.0,0.0,0.0,0.3,2,1,desktop,instagram,High Risk
uid_a1fab0ec,1,0.28701553,0.2771895942152115,18,2,0.0,0.0,0.0,0.42000000000000004,2,0,mobile,instagram,Low Risk
uid_a20235bd,1,0.9992568,0.9998912098399875,142,2,0.0,0.0,0.0,0.44333333333333336,2,1,desktop,tiktok,High Risk
uid_a20873e6,0,0.10952709,0.06623698084355605,8,1,0.0,0.0,0.0,0.56,4,4,mobile,google,Low Risk
uid_a20cc4ea,0,0.20276836,0.13678527140580274,3,3,0.0,0.0,0.0,0.4475,4,5,mobile,referral,Low Risk
uid_a2100c6c,1,0.99915683,0.9489488900249264,58,3,0.0,0.0,0.0,0.2375,4,4,mobile,google,High Risk
uid_a210f497,0,0.09332559,0.09955640798234415,14,1,0.0,0.0,0.0,0.4266666666666667,5,3,desktop,direct,Low Risk
uid_a2149548,1,0.9987797,0.9999069901619225,153,1,0.0,0.0,0.0,0.33499999999999996,2,1,mobile,google,High Risk
uid_a2206003,1,0.09130928,0.12178684159035782,12,1,0.0,0.0,0.0,0.35666666666666663,5,2,desktop,direct,Low Risk
uid_a2218018,1,0.31385168,0.6688481309637321,23,4,1.0,89.98,89.98,0.5269999999999999,4,4,mobile,google,Low Risk
uid_a22f016c,1,0.88778746,0.945335621344756,36,4,0.0,0.0,0.0,0.4791666666666667,5,5,mobile,direct,High Risk
uid_a24b9703,0,0.10317757,0.059095249402515385,3,2,1.0,119.97,119.97,0.5433333333333333,5,5,desktop,direct,Low Risk
uid_a25c5452,1,0.17034543,0.07600567537327671,1,2,0.0,0.0,0.0,0.49,4,5,mobile,referral,Low Risk
uid_a267006c,1,0.9990368,0.9675323638436981,70,2,0.0,0.0,0.0,0.2866666666666667,5,4,mobile,direct,High Risk
uid_a26c8a38,0,0.42596886,0.5321142446591857,32,2,0.0,0.0,0.0,0.39,4,4,desktop,referral,Medium Risk
uid_a26d4524,1,0.9989083,0.5794905598729637,48,1,0.0,0.0,0.0,0.3,1,2,mobile,instagram,High Risk
uid_a2720dce,1,0.23210312,0.1964208134507395,16,2,0.0,0.0,0.0,0.3975,5,3,mobile,email,Low Risk
uid_a27ca405,1,0.20626691,0.1283406830755863,6,2,0.0,0.0,0.0,0.5616666666666666,5,5,mobile,direct,Low Risk
uid_a27de64e,1,0.9990428,0.9743261348589135,76,2,0.0,0.0,0.0,0.16499999999999998,2,2,mobile,instagram,High Risk
