order_id,user_pseudo_id,session_id,order_created_at,item_id,item_name,product_category,price_tier,quantity,item_price,order_revenue,payment_method,is_returned,intent_level,dropoff_reason
ord_e0502c,uid_f68f6f05,sess_uid_f68f6f05_20231009005700,2023-10-09 01:08:10,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,1,44.99,44.99,credit_card,False,high,converted
ord_4fd3b3,uid_391ed664,sess_uid_391ed664_20231015233200,2023-10-15 23:37:13,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,1,21.99,43.98,apple_pay,False,very_high,converted
ord_cc70b5,uid_fa492d09,sess_uid_fa492d09_20231010140900,2023-10-10 14:19:06,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,1,24.99,24.99,credit_card,False,high,converted
ord_2866f0,uid_fb27db17,sess_uid_fb27db17_20231019172200,2023-10-19 17:29:12,LUM-SH-02,Scalp Restore Shampoo 12oz,Shampoo,low,2,23.99,71.97,apple_pay,False,very_high,converted
ord_af8deb,uid_613a9bfe,sess_uid_613a9bfe_20230828220000,2023-08-28 22:07:16,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,1,21.99,21.99,shop_pay,False,very_high,converted
ord_27eebe,uid_c93c876b,sess_uid_c93c876b_20230501124500,2023-05-01 12:50:17,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,1,39.99,39.99,apple_pay,False,very_high,converted
ord_99b940,uid_c93c876b,sess_uid_c93c876b_20230521044500,2023-05-21 04:50:33,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,1,24.99,49.98,credit_card,False,very_high,converted
ord_087e71,uid_8cee62ed,sess_uid_8cee62ed_20230918105200,2023-09-18 10:59:45,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,1,39.99,39.99,apple_pay,False,very_high,converted
ord_458d0d,uid_8cee62ed,sess_uid_8cee62ed_20231208105200,2023-12-08 11:04:06,LUM-SH-03,Hydra Boost Shampoo 32oz,Shampoo,mid,1,39.99,39.99,paypal,False,very_high,converted
ord_7fc703,uid_fdbf56f3,sess_uid_fdbf56f3_20231205135100,2023-12-05 13:57:17,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,1,22.99,68.97,credit_card,False,very_high,converted
ord_38c43d,uid_89061ce3,sess_uid_89061ce3_20230505031600,2023-05-05 03:21:01,LUM-BDL-01,Shampoo + Conditioner Duo,Bundle,mid,1,42.99,42.99,credit_card,False,high,converted
ord_f143c8,uid_965bc2d2,sess_uid_965bc2d2_20230809120800,2023-08-09 12:10:14,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,1,39.99,79.98,credit_card,False,very_high,converted
ord_cd7055,uid_d0cc14f5,sess_uid_d0cc14f5_20230427221100,2023-04-27 22:16:05,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,3,21.99,21.99,apple_pay,False,very_high,converted
ord_5f9d11,uid_e520b03d,sess_uid_e520b03d_20230517192700,2023-05-17 19:34:17,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,1,39.99,39.99,paypal,False,very_high,converted
ord_e90216,uid_d5049659,sess_uid_d5049659_20230615132000,2023-06-15 13:28:55,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,1,21.99,21.99,credit_card,False,very_high,converted
ord_e345c9,uid_d5049659,sess_uid_d5049659_20230708032000,2023-07-08 03:24:38,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,1,21.99,43.98,paypal,False,very_high,converted
ord_c0a81e,uid_85fe8948,sess_uid_85fe8948_20230916043200,2023-09-16 04:39:45,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,1,21.99,65.97,apple_pay,False,high,converted
ord_f658fe,uid_fda38378,sess_uid_fda38378_20230812162200,2023-08-12 16:26:39,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,1,21.99,21.99,credit_card,False,very_high,converted
ord_d9ca11,uid_2d5c38b2,sess_uid_2d5c38b2_20230826140700,2023-08-26 14:11:24,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,1,22.99,22.99,credit_card,False,very_high,converted
ord_589a69,uid_bae8e2cb,sess_uid_bae8e2cb_20230506223400,2023-05-06 22:39:11,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,1,39.99,39.99,credit_card,False,high,converted
ord_5df657,uid_da2d25b1,sess_uid_da2d25b1_20231028144200,2023-10-28 14:45:41,LUM-SH-02,Scalp Restore Shampoo 12oz,Shampoo,low,2,23.99,23.99,credit_card,False,high,converted
ord_cb7817,uid_027e553a,sess_uid_027e553a_20230605223800,2023-06-05 22:50:24,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,2,21.99,21.99,apple_pay,False,high,decision_friction
ord_b261bb,uid_228b42a8,sess_uid_228b42a8_20231002132200,2023-10-02 13:31:10,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,2,21.99,65.97,shop_pay,False,very_high,converted
ord_fbab76,uid_228b42a8,sess_uid_228b42a8_20231024222200,2023-10-24 22:30:20,LUM-SH-02,Scalp Restore Shampoo 12oz,Shampoo,low,1,23.99,71.97,credit_card,False,very_high,converted
ord_45399c,uid_6921af1a,sess_uid_6921af1a_20230629114500,2023-06-29 11:48:50,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,1,44.99,44.99,credit_card,False,very_high,converted
ord_7d5ec1,uid_41f0537e,sess_uid_41f0537e_20230824023500,2023-08-24 02:38:39,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,3,21.99,21.99,paypal,False,high,converted
ord_f8c9e2,uid_2efed77a,sess_uid_2efed77a_20231206102100,2023-12-06 10:24:49,LUM-VP-02,Family Care Value Pack (4 Full-Size Products),Value Pack,high,1,64.99,64.99,apple_pay,False,high,converted
ord_dd11d9,uid_2ef09433,sess_uid_2ef09433_20230723144100,2023-07-23 14:45:01,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,1,21.99,21.99,credit_card,False,high,converted
ord_b7d63f,uid_83c4fb0c,sess_uid_83c4fb0c_20230602155200,2023-06-02 15:58:48,LUM-BDL-01,Shampoo + Conditioner Duo,Bundle,mid,1,42.99,42.99,paypal,False,high,converted
ord_cdd7a0,uid_889f96f6,sess_uid_889f96f6_20230612062600,2023-06-12 06:34:58,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,2,22.99,45.98,credit_card,False,very_high,converted
ord_8a1640,uid_e6dafbe4,sess_uid_e6dafbe4_20231208233300,2023-12-08 23:41:48,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,2,24.99,24.99,credit_card,False,high,converted
ord_ff3b97,uid_2183e307,sess_uid_2183e307_20231004232400,2023-10-04 23:29:04,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,1,44.99,44.99,credit_card,True,high,comparison_intent
ord_abf2a3,uid_e90ac167,sess_uid_e90ac167_20231006032600,2023-10-06 03:31:16,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,1,22.99,22.99,credit_card,False,very_high,converted
ord_aaba67,uid_8d0d2043,sess_uid_8d0d2043_20231013021300,2023-10-13 02:21:33,LUM-VP-03,Luminos Starter Kit (6 Travel + 1 Full Size),Value Pack,high,1,54.99,54.99,paypal,False,medium,converted
ord_4e10ca,uid_19da09b9,sess_uid_19da09b9_20231028221100,2023-10-28 22:19:57,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,1,22.99,22.99,credit_card,False,high,converted
ord_5d29df,uid_8305dc0b,sess_uid_8305dc0b_20230810170100,2023-08-10 17:05:26,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,1,24.99,24.99,paypal,False,high,converted
ord_cdc87b,uid_8305dc0b,sess_uid_8305dc0b_20230905190100,2023-09-05 19:06:00,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,1,21.99,65.97,apple_pay,False,very_high,converted
ord_02c400,uid_1a4ab59f,sess_uid_1a4ab59f_20230521195900,2023-05-21 20:08:09,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,1,22.99,45.98,credit_card,False,very_high,converted
ord_02b58b,uid_a1b76cad,sess_uid_a1b76cad_20230719074900,2023-07-19 07:58:43,LUM-SH-02,Scalp Restore Shampoo 12oz,Shampoo,low,2,23.99,23.99,paypal,False,high,converted
ord_d6be90,uid_0b09284d,sess_uid_0b09284d_20230602211800,2023-06-02 21:23:00,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,1,39.99,39.99,credit_card,False,very_high,converted
ord_f58e26,uid_d9dc22c5,sess_uid_d9dc22c5_20230606124700,2023-06-06 12:51:21,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,1,24.99,49.98,credit_card,False,very_high,converted
ord_bbf166,uid_7f95533a,sess_uid_7f95533a_20230819044100,2023-08-19 04:50:55,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,1,22.99,45.98,credit_card,False,very_high,converted
ord_fd3f40,uid_da727a2b,sess_uid_da727a2b_20231023045500,2023-10-23 05:00:25,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,1,39.99,39.99,apple_pay,False,high,converted
ord_903107,uid_73a2e0bf,sess_uid_73a2e0bf_20230717182100,2023-07-17 18:29:57,LUM-SH-02,Scalp Restore Shampoo 12oz,Shampoo,low,1,23.99,47.98,apple_pay,False,very_high,converted
ord_9f1fcd,uid_73a2e0bf,sess_uid_73a2e0bf_20230813162100,2023-08-13 16:28:29,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,3,22.99,22.99,apple_pay,False,high,converted
ord_329a2e,uid_73a2e0bf,sess_uid_73a2e0bf_20230915052100,2023-09-15 05:26:10,LUM-SH-03,Hydra Boost Shampoo 32oz,Shampoo,mid,1,39.99,39.99,shop_pay,False,very_high,converted
ord_ae7930,uid_1310b5ca,sess_uid_1310b5ca_20231106015200,2023-11-06 01:57:15,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,3,22.99,68.97,credit_card,False,low,distraction
ord_0f5162,uid_65b73ddc,sess_uid_65b73ddc_20231106145700,2023-11-06 15:01:36,LUM-SH-03,Hydra Boost Shampoo 32oz,Shampoo,mid,1,39.99,39.99,paypal,True,very_high,converted
ord_11749c,uid_22dfbd50,sess_uid_22dfbd50_20230430174600,2023-04-30 17:52:24,LUM-SH-03,Hydra Boost Shampoo 32oz,Shampoo,mid,1,39.99,39.99,apple_pay,False,very_high,converted
ord_33ba75,uid_be0eb729,sess_uid_be0eb729_20230512204300,2023-05-12 20:51:42,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,1,24.99,49.98,apple_pay,True,very_high,converted
ord_694da9,uid_0fe723b2,sess_uid_0fe723b2_20230421225500,2023-04-21 22:59:34,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,1,21.99,21.99,credit_card,False,very_high,converted
ord_c19eb6,uid_0fddbb6d,sess_uid_0fddbb6d_20230521001500,2023-05-21 00:19:31,LUM-VP-02,Family Care Value Pack (4 Full-Size Products),Value Pack,high,1,64.99,64.99,credit_card,False,medium,converted
ord_a4c0ff,uid_d932bc17,sess_uid_d932bc17_20231029224600,2023-10-29 22:50:38,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,1,44.99,44.99,apple_pay,False,very_high,converted
ord_db2212,uid_3b9c1052,sess_uid_3b9c1052_20230606113000,2023-06-06 11:35:29,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,1,21.99,21.99,credit_card,False,high,converted
ord_ed965f,uid_994f4e26,sess_uid_994f4e26_20230814171600,2023-08-14 17:22:17,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,2,24.99,24.99,credit_card,False,high,converted
ord_53edb5,uid_d1237032,sess_uid_d1237032_20230817011800,2023-08-17 01:23:46,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,1,24.99,49.98,paypal,False,very_high,converted
ord_50582c,uid_63695d77,sess_uid_63695d77_20231113180600,2023-11-13 18:15:15,LUM-BDL-01,Shampoo + Conditioner Duo,Bundle,mid,1,42.99,42.99,credit_card,False,high,converted
ord_2922b4,uid_f3be406b,sess_uid_f3be406b_20231016110400,2023-10-16 11:07:20,LUM-BDL-01,Shampoo + Conditioner Duo,Bundle,mid,1,42.99,42.99,shop_pay,False,high,converted
ord_137b2a,uid_be97eaae,sess_uid_be97eaae_20230612210300,2023-06-12 21:08:19,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,2,39.99,39.99,credit_card,False,very_high,converted
ord_f9cc4d,uid_be97eaae,sess_uid_be97eaae_20230716010300,2023-07-16 01:05:39,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,1,21.99,43.98,shop_pay,False,very_high,converted
ord_80efa0,uid_1ecc3aa8,sess_uid_1ecc3aa8_20230608055800,2023-06-08 06:06:46,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,2,22.99,45.98,credit_card,False,very_high,converted
ord_d20798,uid_5b6dd049,sess_uid_5b6dd049_20231029032600,2023-10-29 03:34:12,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,1,24.99,49.98,shop_pay,False,very_high,converted
ord_915312,uid_6dd47386,sess_uid_6dd47386_20231022045300,2023-10-22 04:59:55,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,1,39.99,39.99,apple_pay,False,very_high,converted
ord_92eb9e,uid_63ff444d,sess_uid_63ff444d_20231121202500,2023-11-21 20:33:32,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,3,24.99,24.99,credit_card,False,very_high,decision_friction
ord_830e5b,uid_81facea1,sess_uid_81facea1_20230930211700,2023-09-30 21:22:00,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,1,44.99,89.98,shop_pay,False,high,converted
ord_cf643a,uid_849019ad,sess_uid_849019ad_20230717201000,2023-07-17 20:13:30,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,2,21.99,43.98,shop_pay,False,very_high,converted
ord_9762ce,uid_849019ad,sess_uid_849019ad_20230726081000,2023-07-26 08:15:15,LUM-VP-01,Full Routine Bundle (Shampoo + Conditioner + Body Wash),Value Pack,high,1,59.99,59.99,shop_pay,False,high,comparison_intent
ord_b490ba,uid_bf8b1601,sess_uid_bf8b1601_20230830114300,2023-08-30 11:49:33,LUM-BDL-01,Shampoo + Conditioner Duo,Bundle,mid,3,42.99,42.99,apple_pay,False,very_high,converted
ord_688409,uid_abcbcd1b,sess_uid_abcbcd1b_20231026154500,2023-10-26 15:50:46,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,1,21.99,65.97,apple_pay,False,high,price_barrier
ord_c8ec5c,uid_a83fd6e4,sess_uid_a83fd6e4_20230726012900,2023-07-26 01:38:16,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,2,21.99,43.98,paypal,False,high,decision_friction
ord_b6a5fb,uid_2ddf666f,sess_uid_2ddf666f_20230705082600,2023-07-05 08:32:21,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,3,24.99,24.99,credit_card,False,very_high,converted
ord_05a3fe,uid_9639f90d,sess_uid_9639f90d_20230401062100,2023-04-01 06:27:11,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,2,21.99,43.98,credit_card,False,very_high,converted
ord_e30cfb,uid_fb0fd849,sess_uid_fb0fd849_20230914061500,2023-09-14 06:21:03,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,2,24.99,24.99,credit_card,False,very_high,converted
ord_c3462a,uid_7f5b4747,sess_uid_7f5b4747_20230904131100,2023-09-04 13:18:49,LUM-BDL-01,Shampoo + Conditioner Duo,Bundle,mid,1,42.99,85.98,credit_card,False,very_high,converted
ord_60aeba,uid_f8bd5385,sess_uid_f8bd5385_20231001050600,2023-10-01 05:14:45,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,2,24.99,49.98,shop_pay,False,very_high,converted
ord_9c70ce,uid_f8bd5385,sess_uid_f8bd5385_20231104020600,2023-11-04 02:10:46,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,2,39.99,39.99,credit_card,False,very_high,converted
ord_f84984,uid_1885ce73,sess_uid_1885ce73_20230802061800,2023-08-02 06:23:40,LUM-SH-02,Scalp Restore Shampoo 12oz,Shampoo,low,2,23.99,47.98,credit_card,False,very_high,converted
ord_10fcec,uid_3bdf9e16,sess_uid_3bdf9e16_20230922010300,2023-09-22 01:06:27,LUM-SH-02,Scalp Restore Shampoo 12oz,Shampoo,low,2,23.99,23.99,paypal,False,high,converted
ord_d2d854,uid_ada349ad,sess_uid_ada349ad_20230831191200,2023-08-31 19:20:35,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,1,22.99,22.99,paypal,False,high,converted
ord_9e4c5c,uid_0a292bb5,sess_uid_0a292bb5_20230807010200,2023-08-07 01:05:31,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,2,24.99,24.99,shop_pay,False,very_high,converted
ord_daa889,uid_1b3f52c2,sess_uid_1b3f52c2_20231219235700,2023-12-20 00:02:00,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,2,22.99,22.99,credit_card,False,high,converted
ord_777b15,uid_33dc52df,sess_uid_33dc52df_20231112183700,2023-11-12 18:44:01,LUM-SH-03,Hydra Boost Shampoo 32oz,Shampoo,mid,1,39.99,39.99,credit_card,False,high,converted
ord_f238d3,uid_e8999cb4,sess_uid_e8999cb4_20230804025400,2023-08-04 02:58:57,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,1,44.99,44.99,paypal,False,high,comparison_intent
ord_4995f0,uid_a6064a07,sess_uid_a6064a07_20230714052100,2023-07-14 05:27:57,LUM-BDL-01,Shampoo + Conditioner Duo,Bundle,mid,3,42.99,85.98,credit_card,False,very_high,converted
ord_f86f5b,uid_a6064a07,sess_uid_a6064a07_20230925082100,2023-09-25 08:24:49,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,1,21.99,65.97,credit_card,False,very_high,converted
ord_7b9c38,uid_97405c6a,sess_uid_97405c6a_20230706003400,2023-07-06 00:38:41,LUM-SH-03,Hydra Boost Shampoo 32oz,Shampoo,mid,2,39.99,39.99,credit_card,False,very_high,converted
ord_268cf5,uid_09ec5184,sess_uid_09ec5184_20230727223300,2023-07-27 22:42:01,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,1,21.99,21.99,credit_card,False,very_high,converted
ord_1a4c14,uid_d3fa6f39,sess_uid_d3fa6f39_20230628155200,2023-06-28 15:56:52,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,1,44.99,44.99,apple_pay,False,high,converted
ord_d97cc3,uid_67f23ccc,sess_uid_67f23ccc_20230704225200,2023-07-04 22:56:03,LUM-SH-02,Scalp Restore Shampoo 12oz,Shampoo,low,1,23.99,47.98,paypal,False,very_high,converted
ord_17d07b,uid_f7e1871d,sess_uid_f7e1871d_20230813060400,2023-08-13 06:12:01,LUM-SH-02,Scalp Restore Shampoo 12oz,Shampoo,low,1,23.99,23.99,shop_pay,False,high,comparison_intent
ord_5a832e,uid_9f8bce27,sess_uid_9f8bce27_20230925075400,2023-09-25 08:05:56,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,3,21.99,21.99,paypal,False,high,decision_friction
ord_c5291c,uid_9f8bce27,sess_uid_9f8bce27_20231120065400,2023-11-20 06:58:16,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,2,21.99,65.97,credit_card,False,very_high,converted
ord_156cf3,uid_809bbdcb,sess_uid_809bbdcb_20231128225200,2023-11-28 22:59:56,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,3,22.99,22.99,shop_pay,False,very_high,converted
ord_f745e4,uid_ca000e8c,sess_uid_ca000e8c_20230409073300,2023-04-09 07:38:29,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,1,24.99,74.97,paypal,False,high,decision_friction
ord_2d3dc9,uid_8688a792,sess_uid_8688a792_20231125032000,2023-11-25 03:28:55,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,3,24.99,49.98,paypal,False,very_high,converted
ord_eced68,uid_46b4e9de,sess_uid_46b4e9de_20230902231000,2023-09-02 23:19:30,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,2,24.99,24.99,shop_pay,False,very_high,converted
ord_a7c3c6,uid_fbf51896,sess_uid_fbf51896_20231023001000,2023-10-23 00:13:24,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,3,21.99,21.99,apple_pay,False,very_high,converted
ord_b17b77,uid_504765ab,sess_uid_504765ab_20230906223300,2023-09-06 22:40:48,LUM-SH-02,Scalp Restore Shampoo 12oz,Shampoo,low,1,23.99,23.99,shop_pay,False,very_high,converted
ord_dcb63f,uid_3dc17e2b,sess_uid_3dc17e2b_20230828232200,2023-08-28 23:32:52,LUM-SH-02,Scalp Restore Shampoo 12oz,Shampoo,low,1,23.99,23.99,paypal,False,high,converted
ord_45bff7,uid_5b884fbe,sess_uid_5b884fbe_20230526201300,2023-05-26 20:18:50,LUM-VP-02,Family Care Value Pack (4 Full-Size Products),Value Pack,high,1,64.99,64.99,credit_card,False,high,converted
ord_3f6d74,uid_d4dfbf9a,sess_uid_d4dfbf9a_20230829093500,2023-08-29 09:40:06,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,1,21.99,21.99,apple_pay,False,very_high,converted
ord_579bf2,uid_8464973d,sess_uid_8464973d_20230616150100,2023-06-16 15:08:43,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,2,22.99,22.99,apple_pay,False,high,converted
ord_619a82,uid_8464973d,sess_uid_8464973d_20230721060100,2023-07-21 06:05:38,LUM-SH-03,Hydra Boost Shampoo 32oz,Shampoo,mid,1,39.99,39.99,shop_pay,False,very_high,converted
ord_da0003,uid_dfc3333b,sess_uid_dfc3333b_20231215030900,2023-12-15 03:13:54,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,1,24.99,24.99,apple_pay,False,very_high,converted
ord_7f12d9,uid_d8474504,sess_uid_d8474504_20230903220700,2023-09-03 22:11:28,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,2,22.99,68.97,shop_pay,False,very_high,converted
ord_a7ae7b,uid_94a49053,sess_uid_94a49053_20230811171300,2023-08-11 17:19:02,LUM-SH-02,Scalp Restore Shampoo 12oz,Shampoo,low,2,23.99,23.99,credit_card,False,high,converted
ord_0abc69,uid_c3c46fcf,sess_uid_c3c46fcf_20231001070400,2023-10-01 07:09:19,LUM-VP-02,Family Care Value Pack (4 Full-Size Products),Value Pack,high,1,64.99,64.99,credit_card,False,low,converted
ord_5541d2,uid_5cd5adc2,sess_uid_5cd5adc2_20230622193700,2023-06-22 19:41:20,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,1,39.99,39.99,credit_card,False,very_high,converted
ord_272c69,uid_99969b4f,sess_uid_99969b4f_20230903040200,2023-09-03 04:08:33,LUM-SH-02,Scalp Restore Shampoo 12oz,Shampoo,low,2,23.99,23.99,credit_card,False,very_high,converted
ord_7381c7,uid_9db87bc4,sess_uid_9db87bc4_20231010163700,2023-10-10 16:42:30,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,2,21.99,21.99,apple_pay,False,very_high,converted
ord_717ac7,uid_a20cc4ea,sess_uid_a20cc4ea_20231029075900,2023-10-29 08:03:12,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,1,21.99,21.99,credit_card,False,high,converted
ord_29343a,uid_d6151244,sess_uid_d6151244_20230814072200,2023-08-14 07:28:43,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,3,21.99,21.99,paypal,False,high,comparison_intent
ord_4be1be,uid_06356edb,sess_uid_06356edb_20230601020900,2023-06-01 02:17:16,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,1,24.99,24.99,credit_card,False,high,converted
ord_a676ca,uid_0f80e3ee,sess_uid_0f80e3ee_20230627184000,2023-06-27 18:47:54,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,1,22.99,45.98,shop_pay,False,very_high,converted
ord_d2d368,uid_177dedbd,sess_uid_177dedbd_20231001123900,2023-10-01 12:42:12,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,3,24.99,24.99,apple_pay,False,high,converted
ord_0bb4d1,uid_124a5683,sess_uid_124a5683_20230712003000,2023-07-12 00:34:18,LUM-VP-03,Luminos Starter Kit (6 Travel + 1 Full Size),Value Pack,high,1,54.99,54.99,credit_card,False,medium,converted
ord_e05c5b,uid_e343d3b6,sess_uid_e343d3b6_20230829181000,2023-08-29 18:14:09,LUM-BDL-01,Shampoo + Conditioner Duo,Bundle,mid,1,42.99,42.99,paypal,False,very_high,converted
ord_3436eb,uid_e343d3b6,sess_uid_e343d3b6_20231005191000,2023-10-05 19:14:08,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,1,22.99,45.98,apple_pay,False,very_high,converted
ord_c2ea8f,uid_442ed8b0,sess_uid_442ed8b0_20231112013500,2023-11-12 01:47:06,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,1,24.99,24.99,shop_pay,False,very_high,decision_friction
ord_77e258,uid_f306ecf3,sess_uid_f306ecf3_20230922164300,2023-09-22 16:47:55,LUM-SH-01,Hydra Boost Shampoo 12oz,Shampoo,low,1,21.99,21.99,credit_card,True,high,comparison_intent
ord_7f43bd,uid_e49d0d3d,sess_uid_e49d0d3d_20230407042200,2023-04-07 04:28:04,LUM-BW-01,Moisture Surge Body Wash 16oz,Body Wash,low,1,21.99,65.97,paypal,False,high,decision_friction
ord_b5df83,uid_127c7c51,sess_uid_127c7c51_20231011224300,2023-10-11 22:46:13,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,1,24.99,24.99,credit_card,False,very_high,converted
ord_848def,uid_3b1d75d7,sess_uid_3b1d75d7_20231104153100,2023-11-04 15:34:47,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,1,44.99,44.99,shop_pay,False,very_high,converted
ord_a70b7d,uid_6aa6d050,sess_uid_6aa6d050_20230613114500,2023-06-13 11:49:11,LUM-BDL-03,Scalp Care Complete Duo,Bundle,mid,1,44.99,44.99,apple_pay,False,very_high,converted
ord_1c3053,uid_26e56343,sess_uid_26e56343_20231103023100,2023-11-03 02:35:48,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,1,39.99,39.99,apple_pay,False,very_high,converted
ord_ca166e,uid_cd836bed,sess_uid_cd836bed_20230608151600,2023-06-08 15:23:05,LUM-BDL-01,Shampoo + Conditioner Duo,Bundle,mid,3,42.99,42.99,credit_card,False,low,converted
ord_3c59c3,uid_c615984f,sess_uid_c615984f_20230617084700,2023-06-17 08:55:38,LUM-BW-02,Gentle Calm Body Wash 16oz,Body Wash,low,1,22.99,22.99,shop_pay,False,high,comparison_intent
ord_9f5df0,uid_65764bc3,sess_uid_65764bc3_20230724211400,2023-07-24 21:19:37,LUM-CD-01,Repair & Strengthen Conditioner 12oz,Conditioner,low,3,24.99,24.99,paypal,False,very_high,converted
ord_553328,uid_c63cae3c,sess_uid_c63cae3c_20230421182200,2023-04-21 18:27:34,LUM-BDL-02,Shampoo + Body Wash Duo,Bundle,mid,2,39.99,79.98,credit_card,False,very_high,converted
