assignment_id,user_pseudo_id,experiment_id,experiment_name,variant,assigned_at,first_exposure_at
asgn_44d450bf,uid_d0074a40,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-26 05:03:00
asgn_39df9407,uid_9fe8b46c,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-16 21:36:00
asgn_c417b5c2,uid_ea45ac23,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-29 20:57:00
asgn_81c5c86b,uid_03822755,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-13 00:25:00
asgn_4cbe302d,uid_d2f814ef,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-17 05:43:00
asgn_b4d65583,uid_a60a6a3c,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-09 00:30:00
asgn_3434cdb6,uid_7d41ed20,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-09 13:53:00
asgn_175827e9,uid_9ae896b8,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-11 16:57:00
asgn_ff8361af,uid_77bcc2f5,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-15 22:11:00
asgn_879cd3df,uid_57078faa,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-20 16:22:00
asgn_78213989,uid_c46f8f82,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-14 12:54:00
asgn_e62b387d,uid_b5f0ba85,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-04 02:46:00
asgn_ea47cd2d,uid_292fd7d7,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-21 13:13:00
asgn_274eb911,uid_63c61bf5,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-04 23:51:00
asgn_5fa8eb8e,uid_134df48c,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-12 10:26:00
asgn_e3a720e1,uid_429eba7e,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-16 21:25:00
asgn_e057d497,uid_325c5ad1,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-19 10:39:00
asgn_d1552ef1,uid_a178a928,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-19 16:17:00
asgn_be9defa8,uid_cfcf0520,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-14 09:18:00
asgn_73f4eb6d,uid_d04a7407,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-30 23:18:00
asgn_da2b1dea,uid_cc501897,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-10 05:37:00
asgn_e853956c,uid_fa2abf75,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-17 20:12:00
asgn_78f411b8,uid_fff3a09d,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-04 23:24:00
asgn_b6c55cfd,uid_f60ae079,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-13 08:48:00
asgn_69f3374f,uid_a9bd1eda,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-24 21:26:00
asgn_239e3e51,uid_77e96936,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-17 04:14:00
asgn_944e6c92,uid_0d16cc20,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-23 16:39:00
asgn_a83ffbf0,uid_1569d98e,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-20 23:04:00
asgn_436fee48,uid_c669b3c9,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-17 09:13:00
asgn_d6098975,uid_3acdfbd1,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-15 01:12:00
asgn_438c9bce,uid_c2e2b59a,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-14 18:04:00
asgn_323a61d8,uid_73ebc018,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-08 04:52:00
asgn_a495d331,uid_41625900,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-12 01:49:00
asgn_971e03fe,uid_92174ec1,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-06 14:57:00
asgn_36a266a5,uid_708aea5d,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-15 15:17:00
asgn_3e2b01cf,uid_61bc9c3e,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-16 12:51:00
asgn_0043de00,uid_73e4c665,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-21 07:44:00
asgn_e9e6704f,uid_c2d6f815,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-17 09:40:00
asgn_4ad45a5e,uid_bb1379e2,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-03 21:00:00
asgn_f8e27b33,uid_af3c21e8,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-21 01:12:00
asgn_fcea9bdd,uid_5f87a78f,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-10 05:35:00
asgn_4e0e7525,uid_b00fb891,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-17 06:26:00
asgn_434ce7d6,uid_e69bb197,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-06 19:17:00
asgn_57dd5dec,uid_8a5a8077,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-18 17:57:00
asgn_8004987f,uid_e4a5bf9d,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-16 07:05:00
asgn_80ddf96a,uid_5b95ce85,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-19 01:21:00
asgn_90543966,uid_f42b75ab,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-14 15:04:00
asgn_fde3e8b1,uid_fb125031,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-09 13:12:00
asgn_83d5e91e,uid_bbc793ac,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-18 02:00:00
asgn_41d90f31,uid_e5a892c5,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-01 16:07:00
asgn_ffe99e30,uid_f4025224,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-30 22:00:00
asgn_182dbd36,uid_d0abea5e,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-24 06:44:00
asgn_526bbb21,uid_1b175780,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-17 22:34:00
asgn_3270a89a,uid_61904b54,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-31 06:34:00
asgn_6ebf0c35,uid_25a689cf,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-11 03:28:00
asgn_5fb5d5bc,uid_b080d9c6,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-12 15:03:00
asgn_3fb0616e,uid_9bb36a85,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-29 04:40:00
asgn_694aed89,uid_142c7bed,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-02 08:12:00
asgn_8df3056a,uid_d491f7b6,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-06 01:51:00
asgn_834a4ff1,uid_7121b6b1,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-19 13:43:00
asgn_a3e28b8f,uid_f2d88b41,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-06 20:04:00
asgn_923b7747,uid_bbb33844,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-24 02:53:00
asgn_c3829ec1,uid_c5ed399b,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-05 22:33:00
asgn_7dd6327e,uid_68661974,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-03 18:10:00
asgn_18c35dcc,uid_6848d826,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-10 05:52:00
asgn_30c18a00,uid_1884a1fe,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-05 08:25:00
asgn_ac4514a6,uid_7433eaa2,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-14 14:58:00
asgn_2764f160,uid_af564c3c,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-10 00:02:00
asgn_b6760d92,uid_f7f5e96e,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-27 04:24:00
asgn_e22bfa75,uid_fbe250fb,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-10 09:19:00
asgn_993123cb,uid_edd91a88,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-24 01:35:00
asgn_8660db23,uid_9a9811b6,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-08 06:52:00
asgn_c9b09224,uid_b9507a18,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-10 11:59:00
asgn_70cfbd5e,uid_b76746a5,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-19 11:40:00
asgn_4e3b35c2,uid_c6f2315d,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-07 16:58:00
asgn_745ba13b,uid_3def9dba,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-31 14:11:00
asgn_8369da7c,uid_b73ec8e1,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-04 06:45:00
asgn_de00a080,uid_98fe0b8d,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-26 04:55:00
asgn_ca04ea7e,uid_f5fea36a,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-12 16:19:00
asgn_4a292196,uid_d5caf0bb,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-20 19:38:00
asgn_0ffef52e,uid_f3d801f4,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-04 02:38:00
asgn_ac0be958,uid_37c30ed3,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-24 04:05:00
asgn_fe188691,uid_c41f1898,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-06 18:08:00
asgn_db1e8a03,uid_bc0bbfa7,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-13 22:29:00
asgn_743e57a1,uid_defd542b,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-27 06:42:00
asgn_33a7b919,uid_d3f3e514,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-27 19:49:00
asgn_2867af11,uid_14726589,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-18 16:02:00
asgn_02f25998,uid_6081d6c3,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-24 05:19:00
asgn_9400fc9c,uid_1373bd33,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-22 10:16:00
asgn_cb905eec,uid_eb968409,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-27 15:05:00
asgn_f2320d34,uid_ef4751cc,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-02 09:42:00
asgn_adbca7ce,uid_3e54a8d6,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-16 13:22:00
asgn_1050acce,uid_f565f79f,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-19 08:48:00
asgn_dcf58ef4,uid_3b697af4,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-24 01:46:00
asgn_e2c55e70,uid_007bd8c3,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-14 13:41:00
asgn_6754c8d8,uid_d3d469f2,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-20 06:21:00
asgn_294f8a57,uid_1c642905,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-22 06:04:00
asgn_11d5051c,uid_5c456ded,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-13 09:05:00
asgn_78fe8ec2,uid_73dbe201,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-08 05:32:00
asgn_a31a314b,uid_a9325d05,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-02 06:52:00
asgn_90fec292,uid_cf940fb5,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-16 00:16:00
asgn_9a0a94f6,uid_f6f5ce9b,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-10 21:04:00
asgn_c4705628,uid_479a5c50,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-22 10:36:00
asgn_d9108eae,uid_e0101c90,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-24 02:41:00
asgn_2e3c22e6,uid_83482363,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-11 02:30:00
asgn_0e2048e4,uid_e56dae2f,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-15 06:16:00
asgn_c987b2d4,uid_29bec46b,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-23 14:32:00
asgn_2ccc2765,uid_41cb7a65,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-17 21:46:00
asgn_8d1fcef5,uid_417881a2,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-15 00:15:00
asgn_21630c84,uid_40c01b23,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-22 21:43:00
asgn_4ba67f03,uid_2ab210c4,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-27 08:52:00
asgn_d0e8371f,uid_030db3d8,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-01 14:31:00
asgn_8e22e2e0,uid_aea5b55d,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-06 02:03:00
asgn_67029eeb,uid_624c2d1e,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-09 08:12:00
asgn_b0916fd9,uid_9aab5741,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-18 05:51:00
asgn_63f40990,uid_1c983e45,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-14 09:38:00
asgn_4520fabd,uid_d4f95c94,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-16 21:46:00
asgn_3ae967f7,uid_de19f153,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-31 23:02:00
asgn_78a8baa5,uid_6ccccdf0,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-15 12:06:00
asgn_0635d3e9,uid_f45944fb,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-15 08:56:00
asgn_d1e61137,uid_44d20e7c,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-30 08:32:00
asgn_24683257,uid_7243dd21,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-10 05:08:00
asgn_abfcd9a9,uid_8806ead4,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-11 06:40:00
asgn_354d0605,uid_a18fd357,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-01 08:07:00
asgn_06178fda,uid_764bed3d,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-05 06:27:00
asgn_170b3645,uid_3810a64f,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-24 01:33:00
asgn_6b1fc659,uid_5c48fcc8,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-15 18:31:00
asgn_aabb3633,uid_e5844ac5,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-06 01:49:00
asgn_167661b8,uid_2922af97,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-06 18:46:00
asgn_c72e5061,uid_04b75c2a,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-29 23:04:00
asgn_3ec2a51f,uid_818387da,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-31 02:41:00
asgn_a2956e40,uid_45eed829,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-23 10:48:00
asgn_1a576946,uid_c95c003d,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-25 01:42:00
asgn_c8086667,uid_ae09a925,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-15 16:41:00
asgn_e2c05624,uid_74ba8bf5,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-23 15:05:00
asgn_759b0b1d,uid_7dbdc6e3,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-23 05:08:00
asgn_102ba9be,uid_bd7778e3,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-18 18:47:00
asgn_dead6b85,uid_62f3828e,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-16 12:42:00
asgn_a149e5b7,uid_f906f318,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-20 12:49:00
asgn_a799955d,uid_879c47e7,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-04 20:43:00
asgn_a761e6d9,uid_526bb9fb,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-17 04:52:00
asgn_0fc467ce,uid_f4ea0095,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-13 19:55:00
asgn_d8f53dbe,uid_92f35b5b,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-23 04:30:00
asgn_fd6c7b4b,uid_d598b05f,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-23 16:49:00
asgn_fe26c2fe,uid_32dcc3fd,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-23 18:17:00
asgn_c428433f,uid_0e3ddfb1,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-24 06:11:00
asgn_c0c8402d,uid_123f056d,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-20 03:18:00
asgn_0c543ee7,uid_e0f94eca,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-03 18:17:00
asgn_aa305f10,uid_16f511e1,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-12 04:10:00
asgn_684e9569,uid_377f7691,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-24 18:23:00
asgn_e820c465,uid_f9d7cd2e,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-29 23:35:00
asgn_2b709957,uid_0365a84f,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-01 16:00:00
asgn_f38231f9,uid_e58b39e2,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-07 06:06:00
asgn_11ded8a3,uid_dd8b5206,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-02 13:03:00
asgn_0bc0b022,uid_eceeae00,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-21 22:58:00
asgn_1d326266,uid_87588d91,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-14 15:38:00
asgn_303a43ab,uid_f75d5bf2,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-01 03:41:00
asgn_b72cfc45,uid_b327493c,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-11 14:59:00
asgn_3e0314bd,uid_68c0bc4c,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-16 22:54:00
asgn_a127c01f,uid_4386baab,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-18 18:39:00
asgn_7375516a,uid_d1fbd64c,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-06 19:13:00
asgn_c61614f9,uid_4defe3ad,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-18 02:36:00
asgn_cfc38472,uid_4d1ab8ca,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-12 08:44:00
asgn_6d59b63f,uid_1ec12703,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-06 15:37:00
asgn_8ce2c567,uid_8de9bbfb,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-17 00:18:00
asgn_06a97261,uid_4588535e,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-11 03:37:00
asgn_db797041,uid_561854df,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-20 01:07:00
asgn_606ebbbe,uid_9033eec5,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-08 07:55:00
asgn_b52b7f1d,uid_07cce07e,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-05 06:58:00
asgn_890b5265,uid_e4282cd0,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-31 13:52:00
asgn_aaa53a88,uid_2a4c636a,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-04 17:52:00
asgn_0df8c4a4,uid_3228b836,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-28 01:08:00
asgn_22c7bdc4,uid_44ff9313,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-08 03:58:00
asgn_aa3e54d8,uid_b5a9b93f,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-18 15:39:00
asgn_64b70e6d,uid_0b4442e5,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-27 04:40:00
asgn_3d8d7111,uid_3baa9b7c,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-15 11:46:00
asgn_b3c85320,uid_55f1b950,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-21 15:17:00
asgn_926183ea,uid_f7e3e72e,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-01 18:33:00
asgn_661e093a,uid_89a78419,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-13 00:56:00
asgn_9c26eaa8,uid_8eed9de3,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-01-14 11:42:00
asgn_0e1c689e,uid_d5d22846,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-02 22:24:00
asgn_da435c3a,uid_e2e0dcaa,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-02-19 05:38:00
asgn_b6bbd583,uid_214b3842,exp_luminos_pdp_v1,luminos_pdp_value_messaging_q1_2024,control,2024-01-08,2024-03-24 00:51:00
