user_pseudo_id,total_sessions,total_orders,total_revenue,avg_order_value,days_since_last_visit,avg_scroll_depth,intent_score,propensity_score,propensity_tier,will_purchase,R_score,F_score,M_score,recency_days,frequency,monetary,segment,avg_scroll,intent_mode,clv_6month,xgb_churn_prob,churn_risk_tier,clv_tier
uid_8b079005,2,0.0,0.0,0.0,75,0.5533333333333333,2,0.012523206789153956,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5533333333333333,low,0.0,0.99907255,High Risk,No Value
uid_8b080c9e,4,0.0,0.0,0.0,49,0.351,5,0.2475506485387627,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.351,very_high,0.0,0.9993012,High Risk,No Value
uid_8b0c1d96,4,0.0,0.0,0.0,24,0.374,3,0.18253576086736545,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.374,medium,0.0,0.9990946,High Risk,No Value
uid_8b12aa40,1,0.0,0.0,0.0,112,0.58,5,0.009018762090371297,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.58,very_high,0.0,0.9989661,High Risk,No Value
uid_8b1de2e8,2,0.0,0.0,0.0,21,0.6,4,0.5236704490869545,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.6,high,0.0,0.99930537,High Risk,No Value
uid_8b2db4a2,2,0.0,0.0,0.0,108,0.325,2,0.021072122813653997,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.325,low,0.0,0.99908483,High Risk,No Value
uid_8b33a9d8,3,0.0,0.0,0.0,20,0.488,2,0.31897956927425014,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.488,low,0.0,0.99898714,High Risk,No Value
uid_8b388cda,2,0.0,0.0,0.0,101,0.20666666666666667,3,0.044278910717300904,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.20666666666666667,medium,0.0,0.9991635,High Risk,No Value
uid_8b394c2e,2,0.0,0.0,0.0,13,0.39,4,0.7334421164026852,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.39,high,0.0,0.7541006,High Risk,No Value
uid_8b4d620e,4,1.0,44.99,44.99,36,0.46888888888888886,4,0.4094019830652965,Medium Propensity,0,2,1,3,111.0,1,44.99,Hibernating (High Value),0.46888888888888886,high,3.1250941103128973,0.99873537,High Risk,Low Value
uid_8b60e047,1,0.0,0.0,0.0,132,0.42,2,0.0050613760274644485,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.42,low,0.0,0.9988971,High Risk,No Value
uid_8b60e358,2,0.0,0.0,0.0,59,0.46799999999999997,5,0.2134642831955687,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.46799999999999997,very_high,0.0,0.99915385,High Risk,No Value
uid_8b6446de,1,0.0,0.0,0.0,6,0.17,4,0.7383690148961992,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.17,high,0.0,0.2332766,Low Risk,No Value
uid_8b727815,2,0.0,0.0,0.0,25,0.18,2,0.313304287908794,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.2816666666666667,low,0.0,0.35824496,Low Risk,No Value
uid_8b812441,3,2.0,107.97,53.985,70,0.5442857142857143,5,0.11125556540867851,Low Propensity,0,2,1,4,100.0,2,107.97,Hibernating (High Value),0.5442857142857143,very_high,4.724234344098355,0.9989736,High Risk,Low Value
uid_8b820d99,1,0.0,0.0,0.0,136,0.39,2,0.0043618822590948654,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.39,low,0.0,0.9991047,High Risk,No Value
uid_8b94197b,1,0.0,0.0,0.0,107,0.34,2,0.009177254296874278,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.34,low,0.0,0.99881434,High Risk,No Value
uid_8b954c5d,3,0.0,0.0,0.0,74,0.4033333333333333,1,0.016969289515180296,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.4033333333333333,very_low,0.0,0.99909544,High Risk,No Value
uid_8b98500c,3,0.0,0.0,0.0,4,0.42400000000000004,2,0.4202387810976326,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.4016666666666666,low,0.0,0.30000985,Low Risk,No Value
uid_8b999bf2,3,0.0,0.0,0.0,18,0.4785714285714286,4,0.40984023631906613,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.4785714285714286,high,0.0,0.9990619,High Risk,No Value
uid_8b9c9650,3,0.0,0.0,0.0,11,0.41500000000000004,2,0.5001490981092209,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.41500000000000004,low,0.0,0.8933893,High Risk,No Value
uid_8ba56c65,2,0.0,0.0,0.0,59,0.15666666666666665,2,0.10703163964085913,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.15666666666666665,low,0.0,0.9990226,High Risk,No Value
uid_8bb01ddd,1,0.0,0.0,0.0,4,0.25,2,0.4562550958284438,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.37,low,0.0,0.19310108,Low Risk,No Value
uid_8bbbddfb,3,0.0,0.0,0.0,54,0.34750000000000003,2,0.06340219342307371,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.34750000000000003,low,0.0,0.9992331,High Risk,No Value
uid_8bbd1cd4,1,0.0,0.0,0.0,17,0.55,1,0.31654674966943414,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.55,very_low,0.0,0.9987307,High Risk,No Value
uid_8bbf06eb,1,0.0,0.0,0.0,33,0.35,5,0.7461101885607477,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.36,very_high,0.0,0.33101043,Low Risk,No Value
uid_8bc5c8f6,3,0.0,0.0,0.0,20,0.26,2,0.3061853735742822,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.26,low,0.0,0.998936,High Risk,No Value
uid_8bc76f8a,1,0.0,0.0,0.0,126,0.58,2,0.004324780504639321,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.58,low,0.0,0.99877053,High Risk,No Value
uid_8bcb9fb4,2,1.0,39.99,39.99,12,0.6357142857142858,5,0.934338351726604,High Propensity,0,3,1,2,50.0,1,39.99,Potential Loyalist,0.6357142857142858,very_high,3.9686921138204605,0.6985162,Medium Risk,Low Value
uid_8bd2650d,1,0.0,0.0,0.0,88,0.27,1,0.07950285640958919,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.27,very_low,0.0,0.9987281,High Risk,No Value
uid_8bd85c54,1,0.0,0.0,0.0,13,0.19999999999999998,5,0.8872538595242153,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.315,high,0.0,0.18680893,Low Risk,No Value
uid_8bde52af,2,0.0,0.0,0.0,67,0.5766666666666667,5,0.09529303157396189,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5766666666666667,very_high,0.0,0.9989303,High Risk,No Value
uid_8be2dd0c,1,0.0,0.0,0.0,88,0.35000000000000003,5,0.0777101282686166,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.35000000000000003,very_high,0.0,0.99874556,High Risk,No Value
uid_8bf38b77,1,0.0,0.0,0.0,104,0.675,4,0.013496105549577518,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.675,high,0.0,0.999012,High Risk,No Value
uid_8c04a0af,2,0.0,0.0,0.0,73,0.19,2,0.01609677157765951,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.19,low,0.0,0.99921584,High Risk,No Value
uid_8c058602,1,0.0,0.0,0.0,47,0.27666666666666667,4,0.2916815834021232,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.27666666666666667,high,0.0,0.9986904,High Risk,No Value
uid_8c0a6a33,2,0.0,0.0,0.0,124,0.4275,5,0.007014165019291045,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.4275,very_high,0.0,0.9991036,High Risk,No Value
uid_8c167587,3,0.0,0.0,0.0,44,0.354,5,0.10339918471522473,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.354,very_high,0.0,0.9991553,High Risk,No Value
uid_8c173786,2,0.0,0.0,0.0,100,0.235,2,0.0068302708787863365,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.235,low,0.0,0.99914384,High Risk,No Value
uid_8c1eaadc,2,0.0,0.0,0.0,7,0.3825,5,0.7749193898240703,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.3825,very_high,0.0,0.48030344,Medium Risk,No Value
uid_8c1fa75e,1,1.0,64.99,64.99,112,0.65,4,0.0890730912600158,Low Propensity,0,1,1,3,142.0,1,64.99,Hibernating (High Value),0.65,high,3.9223061018046326,0.99898225,High Risk,Low Value
uid_8c284500,3,0.0,0.0,0.0,53,0.292,5,0.1080099921824958,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.292,very_high,0.0,0.9991855,High Risk,No Value
uid_8c2d7d67,4,0.0,0.0,0.0,3,0.5622222222222223,2,0.4929964293718474,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5599999999999999,low,0.0,0.97021925,High Risk,No Value
uid_8c30f23d,3,0.0,0.0,0.0,16,0.49222222222222217,5,0.45895793616200803,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.49222222222222217,very_high,0.0,0.998895,High Risk,No Value
uid_8c3a1893,2,0.0,0.0,0.0,74,0.5119999999999999,5,0.036646640079666185,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5119999999999999,very_high,0.0,0.9990115,High Risk,No Value
uid_8c4628ad,1,0.0,0.0,0.0,32,0.565,2,0.497776960427189,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.565,low,0.0,0.99890125,High Risk,No Value
uid_8c489900,1,1.0,24.99,24.99,22,0.6366666666666667,5,0.9341210813835749,High Propensity,0,3,1,1,52.0,1,24.99,Potential Loyalist,0.6366666666666667,very_high,2.4453219782419366,0.99854773,High Risk,Low Value
uid_8c4bb0aa,2,0.0,0.0,0.0,3,0.4166666666666667,5,0.7593371120792062,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.4720000000000001,high,0.0,0.25471115,Low Risk,No Value
uid_8c4f598e,2,0.0,0.0,0.0,6,0.2975,5,0.8464801023434635,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.2975,very_high,0.0,0.49524274,Medium Risk,No Value
uid_8c5d08f1,3,1.0,74.97,74.97,31,0.3875,4,0.3957708632204546,Medium Propensity,0,3,1,4,61.0,1,74.97,Potential Loyalist,0.3875,high,6.902049700936235,0.99900085,High Risk,Low Value
uid_8c6b427f,1,0.0,0.0,0.0,18,0.5833333333333334,5,0.9260110908904856,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5475,very_high,0.0,0.2080126,Low Risk,No Value
uid_8c83f4ac,1,0.0,0.0,0.0,23,0.32,4,0.5891186011114746,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.32,high,0.0,0.99906355,High Risk,No Value
uid_8c86b00f,4,0.0,0.0,0.0,24,0.34875,3,0.42247689111564246,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.34875,medium,0.0,0.99920136,High Risk,No Value
uid_8c89dd85,2,0.0,0.0,0.0,17,0.415,2,0.4176764587057494,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.415,low,0.0,0.999116,High Risk,No Value
uid_8c9ea81e,1,0.0,0.0,0.0,18,0.31,5,0.6913563803903242,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.384,very_high,0.0,0.2090511,Low Risk,No Value
uid_8c9fa530,3,0.0,0.0,0.0,103,0.43,5,0.03128487833900256,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.43,very_high,0.0,0.9993013,High Risk,No Value
uid_8cadd442,3,0.0,0.0,0.0,7,0.3125,2,0.16295372949431677,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.342,low,0.0,0.35119355,Low Risk,No Value
uid_8cb39f81,2,0.0,0.0,0.0,88,0.6166666666666667,4,0.012408190594129806,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.6166666666666667,high,0.0,0.9990277,High Risk,No Value
uid_8cb3b4a8,2,0.0,0.0,0.0,2,0.375,2,0.6207178768223537,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.375,low,0.0,0.39133665,Low Risk,No Value
uid_8cc518eb,2,1.0,39.99,39.99,105,0.5425,4,0.05166686566117794,Low Propensity,0,1,1,2,135.0,1,39.99,Hibernating,0.5425,high,2.487018450456346,0.9991629,High Risk,Low Value
uid_8cd13a0b,2,0.0,0.0,0.0,23,0.5683333333333334,5,0.4974210493566112,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5683333333333334,very_high,0.0,0.99890006,High Risk,No Value
uid_8cd21a43,1,1.0,74.97,74.97,9,0.44333333333333336,5,0.9235378440028041,High Propensity,0,3,1,4,39.0,1,74.97,Potential Loyalist,0.3625,very_high,8.07324315246918,0.10618187,Low Risk,Low Value
uid_8cd36faf,1,0.0,0.0,0.0,16,0.64,4,0.7975883257839507,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.6128571428571429,high,0.0,0.17582914,Low Risk,No Value
uid_8ce55ad1,3,0.0,0.0,0.0,44,0.3766666666666667,2,0.11574724470920343,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.3766666666666667,low,0.0,0.9993149,High Risk,No Value
uid_8ceefbbf,3,0.0,0.0,0.0,10,0.42857142857142855,5,0.7260394383528307,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.437,very_high,0.0,0.5294413,Medium Risk,No Value
uid_8cf66e86,1,0.0,0.0,0.0,22,0.47,2,0.28508212980928727,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.4,low,0.0,0.27843395,Low Risk,No Value
uid_8cf9011c,4,0.0,0.0,0.0,32,0.5054545454545454,4,0.1312214104188372,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5054545454545454,high,0.0,0.999032,High Risk,No Value
uid_8cfdeb72,3,0.0,0.0,0.0,0,0.38999999999999996,4,0.7831908200217801,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.38999999999999996,high,0.0,0.4538567,Medium Risk,No Value
uid_8cff593b,2,0.0,0.0,0.0,89,0.37000000000000005,4,0.025811679693450898,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.37000000000000005,high,0.0,0.9991646,High Risk,No Value
uid_8d0d2043,1,0.0,0.0,0.0,3,0.56,5,0.737877874377848,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.56,very_high,0.0,0.16645151,Low Risk,No Value
uid_8d11aa85,2,0.0,0.0,0.0,4,0.288,5,0.7986184861532651,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.288,very_high,0.0,0.52837414,Medium Risk,No Value
uid_8d13394a,1,0.0,0.0,0.0,46,0.55,1,0.09181602253492314,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.55,very_low,0.0,0.9989096,High Risk,No Value
uid_8d156de6,2,1.0,44.99,44.99,97,0.538,5,0.07141800027255567,Low Propensity,0,1,1,3,171.0,1,44.99,Hibernating (High Value),0.538,very_high,2.419510644367892,0.9990277,High Risk,Low Value
uid_8d20fbd7,1,0.0,0.0,0.0,146,0.28,2,0.0020082508711446296,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.28,low,0.0,0.99878746,High Risk,No Value
uid_8d2bd332,2,0.0,0.0,0.0,33,0.27999999999999997,2,0.19051138296000336,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.292,low,0.0,0.2749389,Low Risk,No Value
uid_8d3241c4,2,0.0,0.0,0.0,26,0.455,2,0.30135632732901896,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.455,low,0.0,0.9991824,High Risk,No Value
uid_8d3aaac7,3,0.0,0.0,0.0,10,0.23666666666666666,2,0.26393910892036426,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.23666666666666666,low,0.0,0.68462807,Medium Risk,No Value
uid_8d3b236a,2,1.0,23.99,23.99,19,0.4425,4,0.7692720225643309,High Propensity,0,2,1,1,88.0,1,23.99,Hibernating,0.4425,high,1.8776747357992036,0.99894565,High Risk,Low Value
uid_8d3cce0c,2,0.0,0.0,0.0,90,0.395,4,0.029324267818850894,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.395,high,0.0,0.99930155,High Risk,No Value
uid_8d43fde4,1,1.0,44.99,44.99,25,0.6066666666666667,4,0.9057753166673089,High Propensity,0,3,1,3,55.0,1,44.99,Potential Loyalist,0.5660000000000001,high,4.311878727217094,0.31605616,Low Risk,Low Value
uid_8d46ba0d,1,1.0,43.98,43.98,63,0.5875,5,0.4617729295097749,Medium Propensity,0,2,1,2,93.0,1,43.98,Hibernating,0.5875,very_high,3.3497584504486175,0.9987392,High Risk,Low Value
uid_8d46f5ad,3,0.0,0.0,0.0,25,0.4475,4,0.2477839533965906,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.44000000000000006,low,0.0,0.45746654,Medium Risk,No Value
uid_8d4af431,1,0.0,0.0,0.0,31,0.35,5,0.5111771132446854,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.346,low,0.0,0.20537847,Low Risk,No Value
uid_8d4c446f,4,1.0,42.99,42.99,7,0.46299999999999997,4,0.755584149110784,High Propensity,0,3,1,2,37.0,1,42.99,Potential Loyalist,0.46299999999999997,high,4.7024755712037845,0.8702404,High Risk,Low Value
uid_8d52e32f,1,0.0,0.0,0.0,90,0.14,5,0.05836249346612975,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.14,very_high,0.0,0.9989956,High Risk,No Value
uid_8d563085,3,0.0,0.0,0.0,3,0.3475,3,0.5962175717869218,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.3475,medium,0.0,0.4589637,Medium Risk,No Value
uid_8d588490,3,0.0,0.0,0.0,50,0.345,4,0.09907750917487594,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.345,high,0.0,0.999108,High Risk,No Value
uid_8d6e7f79,4,0.0,0.0,0.0,9,0.44,4,0.5118061409545335,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.46399999999999997,high,0.0,0.9818186,High Risk,No Value
uid_8d76f575,2,0.0,0.0,0.0,54,0.4914285714285715,5,0.24586800716335352,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.4914285714285715,very_high,0.0,0.99855715,High Risk,No Value
uid_8d7ba465,4,0.0,0.0,0.0,0,0.3983333333333334,2,0.3470306097565547,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.3628571428571429,low,0.0,0.9758304,High Risk,No Value
uid_8d8c133b,1,0.0,0.0,0.0,3,0.13,2,0.7252642375782495,High Propensity,1,4,1,1,10.0,1,24.99,New Customer,0.4275,high,3.485163763005648,0.12728435,Low Risk,Low Value
uid_8d929006,4,0.0,0.0,0.0,0,0.3075,4,0.5592305972495023,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.435,high,0.0,0.94003034,High Risk,No Value
uid_8d9417d6,2,0.0,0.0,0.0,21,0.3,2,0.3347541860596996,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.28200000000000003,low,0.0,0.2522746,Low Risk,No Value
uid_8d94c271,1,0.0,0.0,0.0,12,0.53,3,0.887063086127634,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.53,medium,0.0,0.24706052,Low Risk,No Value
uid_8d961e40,1,0.0,0.0,0.0,112,0.7475,5,0.01192999790791374,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.7475,very_high,0.0,0.9989442,High Risk,No Value
uid_8d9df91b,1,0.0,0.0,0.0,26,0.45999999999999996,4,0.6794026471913428,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.47000000000000003,very_high,0.0,0.3018052,Low Risk,No Value
uid_8da3e211,1,0.0,0.0,0.0,50,0.39,2,0.21831332384410213,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.39,low,0.0,0.9990393,High Risk,No Value
uid_8daa8ada,1,0.0,0.0,0.0,24,0.495,4,0.3651861806463617,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.495,high,0.0,0.99879813,High Risk,No Value
uid_8dab0099,1,0.0,0.0,0.0,124,0.34,2,0.003782767553085649,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.34,low,0.0,0.9989434,High Risk,No Value
uid_8dabecdd,3,0.0,0.0,0.0,75,0.37999999999999995,2,0.010273976829523392,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.37999999999999995,low,0.0,0.9992576,High Risk,No Value
uid_8daf9117,1,0.0,0.0,0.0,44,0.42,2,0.2713203465324882,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.42,low,0.0,0.998968,High Risk,No Value
uid_8dbd9a4c,2,0.0,0.0,0.0,75,0.364,4,0.1393554675932576,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.364,high,0.0,0.9992267,High Risk,No Value
uid_8dc23380,2,0.0,0.0,0.0,133,0.6022222222222222,5,0.0026851371251547344,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.6022222222222222,very_high,0.0,0.99861133,High Risk,No Value
uid_8dca09e1,1,0.0,0.0,0.0,139,0.22,2,0.0027480463224377155,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.22,low,0.0,0.9990293,High Risk,No Value
uid_8dce78c9,3,0.0,0.0,0.0,74,0.5633333333333334,5,0.062478586016269884,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5633333333333334,very_high,0.0,0.9990765,High Risk,No Value
uid_8dce88d3,3,0.0,0.0,0.0,89,0.5700000000000001,1,0.011072546958746784,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.5700000000000001,very_low,0.0,0.9989784,High Risk,No Value
uid_8dcfd7be,3,0.0,0.0,0.0,13,0.4066666666666667,4,0.37581607756916174,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.4066666666666667,high,0.0,0.7690645,High Risk,No Value
uid_8de9082e,2,0.0,0.0,0.0,1,0.35000000000000003,2,0.5953921308609607,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.35000000000000003,low,0.0,0.25128353,Low Risk,No Value
uid_8debaf82,1,0.0,0.0,0.0,78,0.55,4,0.11300346591412241,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.55,high,0.0,0.99893445,High Risk,No Value
uid_8df329a5,1,0.0,0.0,0.0,6,0.435,2,0.7811390770879315,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.46499999999999997,high,0.0,0.19337024,Low Risk,No Value
uid_8df7d2b3,1,0.0,0.0,0.0,59,0.42000000000000004,4,0.21467482997859438,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.42000000000000004,high,0.0,0.99894136,High Risk,No Value
uid_8dfa3ad1,4,0.0,0.0,0.0,111,0.4727272727272727,5,0.013184035033151983,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.4727272727272727,very_high,0.0,0.99904984,High Risk,No Value
uid_8e093c13,1,0.0,0.0,0.0,4,0.37,3,0.9257175734981415,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.268,low,0.0,0.18572098,Low Risk,No Value
uid_8e0d5562,2,0.0,0.0,0.0,8,0.4766666666666666,4,0.6265998750076811,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.4766666666666666,high,0.0,0.4473731,Medium Risk,No Value
uid_8e18635d,1,0.0,0.0,0.0,138,0.375,2,0.0045368467629586465,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.375,low,0.0,0.9988663,High Risk,No Value
uid_8e26b240,1,0.0,0.0,0.0,70,0.748,5,0.07394836120637022,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.748,very_high,0.0,0.99876714,High Risk,No Value
uid_8e3b1ea5,2,1.0,21.99,21.99,119,0.418,4,0.03561291448687308,Low Propensity,0,1,1,1,172.0,1,21.99,Hibernating,0.418,high,1.1781781933285442,0.9990402,High Risk,Low Value
uid_8e4e0389,2,0.0,0.0,0.0,72,0.43999999999999995,4,0.04303761331159375,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.43999999999999995,high,0.0,0.9990095,High Risk,No Value
uid_8e4eabed,3,0.0,0.0,0.0,29,0.505,4,0.2893305952434356,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.505,high,0.0,0.9992393,High Risk,No Value
uid_8e518f3f,1,0.0,0.0,0.0,34,0.47,2,0.3465463074912277,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.47,low,0.0,0.99880254,High Risk,No Value
uid_8e537fba,3,0.0,0.0,0.0,24,0.49800000000000005,5,0.33002618767185354,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.48142857142857143,very_high,0.0,0.36200804,Low Risk,No Value
uid_8e54eabc,1,0.0,0.0,0.0,29,0.38,2,0.43206793465826976,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.38,low,0.0,0.99898046,High Risk,No Value
uid_8e5a3421,2,0.0,0.0,0.0,121,0.52,4,0.005827405677427134,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.52,high,0.0,0.9990907,High Risk,No Value
uid_8e632cec,2,0.0,0.0,0.0,20,0.39999999999999997,2,0.34143346384335854,Medium Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.48200000000000004,low,0.0,0.1950618,Low Risk,No Value
uid_8e7c9290,3,0.0,0.0,0.0,35,0.45,2,0.0712952798424567,Low Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.45,low,0.0,0.9992471,High Risk,No Value
uid_8e86b14a,2,0.0,0.0,0.0,0,0.5216666666666666,3,0.8770539171969189,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.46699999999999997,low,0.0,0.9441599,High Risk,No Value
uid_8e876e21,1,0.0,0.0,0.0,9,0.44,4,0.7798274099444504,High Propensity,0,1,1,1,999.0,0,0.0,Lost / Non-Buyer,0.4266666666666667,high,0.0,0.23969862,Low Risk,No Value
