week_end_date,week_index,market,region,channel,brand,acv_distribution
2023-11-04,43,San Antonio,South,Mass,Luminos,0.6725
2023-11-04,43,San Antonio,South,Mass,Dove,0.9378
2023-11-04,43,San Antonio,South,Mass,Suave,0.9065
2023-11-04,43,San Antonio,South,Mass,Pantene,0.8929
2023-11-04,43,San Antonio,South,Mass,Private Label,0.8482
2023-11-04,43,San Antonio,South,Drug,Luminos,0.5605
2023-11-04,43,San Antonio,South,Drug,Dove,0.9467
2023-11-04,43,San Antonio,South,Drug,Suave,0.9103
2023-11-04,43,San Antonio,South,Drug,Pantene,0.8916
2023-11-04,43,San Antonio,South,Drug,Private Label,0.8371
2023-11-04,43,Dallas,South,Food,Luminos,0.6831
2023-11-04,43,Dallas,South,Food,Dove,0.9412
2023-11-04,43,Dallas,South,Food,Suave,0.9098
2023-11-04,43,Dallas,South,Food,Pantene,0.8866
2023-11-04,43,Dallas,South,Food,Private Label,0.8516
2023-11-04,43,Dallas,South,Mass,Luminos,0.6836
2023-11-04,43,Dallas,South,Mass,Dove,0.9366
2023-11-04,43,Dallas,South,Mass,Suave,0.9269
2023-11-04,43,Dallas,South,Mass,Pantene,0.89
2023-11-04,43,Dallas,South,Mass,Private Label,0.8519
2023-11-04,43,Dallas,South,Drug,Luminos,0.5715
2023-11-04,43,Dallas,South,Drug,Dove,0.9486
2023-11-04,43,Dallas,South,Drug,Suave,0.9239
2023-11-04,43,Dallas,South,Drug,Pantene,0.8873
2023-11-04,43,Dallas,South,Drug,Private Label,0.8633
2023-11-04,43,Detroit,Midwest,Food,Luminos,0.7335
2023-11-04,43,Detroit,Midwest,Food,Dove,0.9365
2023-11-04,43,Detroit,Midwest,Food,Suave,0.9219
2023-11-04,43,Detroit,Midwest,Food,Pantene,0.8891
2023-11-04,43,Detroit,Midwest,Food,Private Label,0.8546
2023-11-04,43,Detroit,Midwest,Mass,Luminos,0.7322
2023-11-04,43,Detroit,Midwest,Mass,Dove,0.9359
2023-11-04,43,Detroit,Midwest,Mass,Suave,0.8926
2023-11-04,43,Detroit,Midwest,Mass,Pantene,0.8999
2023-11-04,43,Detroit,Midwest,Mass,Private Label,0.8483
2023-11-04,43,Detroit,Midwest,Drug,Luminos,0.6075
2023-11-04,43,Detroit,Midwest,Drug,Dove,0.9492
2023-11-04,43,Detroit,Midwest,Drug,Suave,0.8979
2023-11-04,43,Detroit,Midwest,Drug,Pantene,0.8837
2023-11-04,43,Detroit,Midwest,Drug,Private Label,0.8524
2023-11-04,43,Seattle,West,Food,Luminos,0.746
2023-11-04,43,Seattle,West,Food,Dove,0.9433
2023-11-04,43,Seattle,West,Food,Suave,0.901
2023-11-04,43,Seattle,West,Food,Pantene,0.8696
2023-11-04,43,Seattle,West,Food,Private Label,0.8554
2023-11-04,43,Seattle,West,Mass,Luminos,0.7476
2023-11-04,43,Seattle,West,Mass,Dove,0.9517
2023-11-04,43,Seattle,West,Mass,Suave,0.9082
2023-11-04,43,Seattle,West,Mass,Pantene,0.8832
2023-11-04,43,Seattle,West,Mass,Private Label,0.8539
2023-11-04,43,Seattle,West,Drug,Luminos,0.6278
2023-11-04,43,Seattle,West,Drug,Dove,0.9465
2023-11-04,43,Seattle,West,Drug,Suave,0.9101
2023-11-04,43,Seattle,West,Drug,Pantene,0.886
2023-11-04,43,Seattle,West,Drug,Private Label,0.8579
2023-11-11,44,New York,Northeast,Food,Luminos,0.7288
2023-11-11,44,New York,Northeast,Food,Dove,0.9448
2023-11-11,44,New York,Northeast,Food,Suave,0.9142
2023-11-11,44,New York,Northeast,Food,Pantene,0.8862
2023-11-11,44,New York,Northeast,Food,Private Label,0.8626
2023-11-11,44,New York,Northeast,Mass,Luminos,0.7296
2023-11-11,44,New York,Northeast,Mass,Dove,0.9352
2023-11-11,44,New York,Northeast,Mass,Suave,0.9201
2023-11-11,44,New York,Northeast,Mass,Pantene,0.8818
2023-11-11,44,New York,Northeast,Mass,Private Label,0.8524
2023-11-11,44,New York,Northeast,Drug,Luminos,0.6187
2023-11-11,44,New York,Northeast,Drug,Dove,0.9331
2023-11-11,44,New York,Northeast,Drug,Suave,0.9203
2023-11-11,44,New York,Northeast,Drug,Pantene,0.9087
2023-11-11,44,New York,Northeast,Drug,Private Label,0.8547
2023-11-11,44,Los Angeles,West,Food,Luminos,0.7032
2023-11-11,44,Los Angeles,West,Food,Dove,0.9427
2023-11-11,44,Los Angeles,West,Food,Suave,0.9128
2023-11-11,44,Los Angeles,West,Food,Pantene,0.9014
2023-11-11,44,Los Angeles,West,Food,Private Label,0.8371
2023-11-11,44,Los Angeles,West,Mass,Luminos,0.7072
2023-11-11,44,Los Angeles,West,Mass,Dove,0.951
2023-11-11,44,Los Angeles,West,Mass,Suave,0.8989
2023-11-11,44,Los Angeles,West,Mass,Pantene,0.8755
2023-11-11,44,Los Angeles,West,Mass,Private Label,0.8492
2023-11-11,44,Los Angeles,West,Drug,Luminos,0.577
2023-11-11,44,Los Angeles,West,Drug,Dove,0.9348
2023-11-11,44,Los Angeles,West,Drug,Suave,0.9187
2023-11-11,44,Los Angeles,West,Drug,Pantene,0.8833
2023-11-11,44,Los Angeles,West,Drug,Private Label,0.8595
2023-11-11,44,Chicago,Midwest,Food,Luminos,0.6841
2023-11-11,44,Chicago,Midwest,Food,Dove,0.9367
2023-11-11,44,Chicago,Midwest,Food,Suave,0.9111
2023-11-11,44,Chicago,Midwest,Food,Pantene,0.8891
2023-11-11,44,Chicago,Midwest,Food,Private Label,0.8395
2023-11-11,44,Chicago,Midwest,Mass,Luminos,0.6864
2023-11-11,44,Chicago,Midwest,Mass,Dove,0.95
2023-11-11,44,Chicago,Midwest,Mass,Suave,0.9064
2023-11-11,44,Chicago,Midwest,Mass,Pantene,0.8814
2023-11-11,44,Chicago,Midwest,Mass,Private Label,0.8687
2023-11-11,44,Chicago,Midwest,Drug,Luminos,0.575
2023-11-11,44,Chicago,Midwest,Drug,Dove,0.9387
2023-11-11,44,Chicago,Midwest,Drug,Suave,0.9177
2023-11-11,44,Chicago,Midwest,Drug,Pantene,0.899
2023-11-11,44,Chicago,Midwest,Drug,Private Label,0.8577
2023-11-11,44,Houston,South,Food,Luminos,0.7314
2023-11-11,44,Houston,South,Food,Dove,0.9484
2023-11-11,44,Houston,South,Food,Suave,0.9125
2023-11-11,44,Houston,South,Food,Pantene,0.8977
2023-11-11,44,Houston,South,Food,Private Label,0.8734
2023-11-11,44,Houston,South,Mass,Luminos,0.7353
2023-11-11,44,Houston,South,Mass,Dove,0.9377
2023-11-11,44,Houston,South,Mass,Suave,0.9146
2023-11-11,44,Houston,South,Mass,Pantene,0.8879
2023-11-11,44,Houston,South,Mass,Private Label,0.8388
2023-11-11,44,Houston,South,Drug,Luminos,0.606
2023-11-11,44,Houston,South,Drug,Dove,0.9473
2023-11-11,44,Houston,South,Drug,Suave,0.9111
2023-11-11,44,Houston,South,Drug,Pantene,0.8974
2023-11-11,44,Houston,South,Drug,Private Label,0.8631
2023-11-11,44,Philadelphia,Northeast,Food,Luminos,0.7418
2023-11-11,44,Philadelphia,Northeast,Food,Dove,0.9263
2023-11-11,44,Philadelphia,Northeast,Food,Suave,0.9113
2023-11-11,44,Philadelphia,Northeast,Food,Pantene,0.8918
2023-11-11,44,Philadelphia,Northeast,Food,Private Label,0.8445
2023-11-11,44,Philadelphia,Northeast,Mass,Luminos,0.7331
2023-11-11,44,Philadelphia,Northeast,Mass,Dove,0.9462
2023-11-11,44,Philadelphia,Northeast,Mass,Suave,0.9033
2023-11-11,44,Philadelphia,Northeast,Mass,Pantene,0.8925
2023-11-11,44,Philadelphia,Northeast,Mass,Private Label,0.8618
2023-11-11,44,Philadelphia,Northeast,Drug,Luminos,0.6096
2023-11-11,44,Philadelphia,Northeast,Drug,Dove,0.9518
2023-11-11,44,Philadelphia,Northeast,Drug,Suave,0.9041
2023-11-11,44,Philadelphia,Northeast,Drug,Pantene,0.9023
2023-11-11,44,Philadelphia,Northeast,Drug,Private Label,0.8515
2023-11-11,44,Phoenix,West,Food,Luminos,0.732
2023-11-11,44,Phoenix,West,Food,Dove,0.927
2023-11-11,44,Phoenix,West,Food,Suave,0.9084
2023-11-11,44,Phoenix,West,Food,Pantene,0.8907
2023-11-11,44,Phoenix,West,Food,Private Label,0.8477
2023-11-11,44,Phoenix,West,Mass,Luminos,0.7278
2023-11-11,44,Phoenix,West,Mass,Dove,0.9444
2023-11-11,44,Phoenix,West,Mass,Suave,0.9301
2023-11-11,44,Phoenix,West,Mass,Pantene,0.8913
2023-11-11,44,Phoenix,West,Mass,Private Label,0.8346
2023-11-11,44,Phoenix,West,Drug,Luminos,0.6079
2023-11-11,44,Phoenix,West,Drug,Dove,0.928
2023-11-11,44,Phoenix,West,Drug,Suave,0.9081
2023-11-11,44,Phoenix,West,Drug,Pantene,0.8856
2023-11-11,44,Phoenix,West,Drug,Private Label,0.8531
2023-11-11,44,San Antonio,South,Food,Luminos,0.6809
2023-11-11,44,San Antonio,South,Food,Dove,0.9368
2023-11-11,44,San Antonio,South,Food,Suave,0.8994
2023-11-11,44,San Antonio,South,Food,Pantene,0.8854
2023-11-11,44,San Antonio,South,Food,Private Label,0.8415
2023-11-11,44,San Antonio,South,Mass,Luminos,0.6832
2023-11-11,44,San Antonio,South,Mass,Dove,0.949
2023-11-11,44,San Antonio,South,Mass,Suave,0.9135
2023-11-11,44,San Antonio,South,Mass,Pantene,0.8776
2023-11-11,44,San Antonio,South,Mass,Private Label,0.8467
2023-11-11,44,San Antonio,South,Drug,Luminos,0.5584
2023-11-11,44,San Antonio,South,Drug,Dove,0.9566
2023-11-11,44,San Antonio,South,Drug,Suave,0.8992
2023-11-11,44,San Antonio,South,Drug,Pantene,0.8895
2023-11-11,44,San Antonio,South,Drug,Private Label,0.8557
2023-11-11,44,Dallas,South,Food,Luminos,0.687
2023-11-11,44,Dallas,South,Food,Dove,0.9348
2023-11-11,44,Dallas,South,Food,Suave,0.8913
2023-11-11,44,Dallas,South,Food,Pantene,0.9061
2023-11-11,44,Dallas,South,Food,Private Label,0.8366
2023-11-11,44,Dallas,South,Mass,Luminos,0.6821
2023-11-11,44,Dallas,South,Mass,Dove,0.9392
2023-11-11,44,Dallas,South,Mass,Suave,0.9243
2023-11-11,44,Dallas,South,Mass,Pantene,0.8804
2023-11-11,44,Dallas,South,Mass,Private Label,0.8653
2023-11-11,44,Dallas,South,Drug,Luminos,0.5614
2023-11-11,44,Dallas,South,Drug,Dove,0.9343
2023-11-11,44,Dallas,South,Drug,Suave,0.8934
2023-11-11,44,Dallas,South,Drug,Pantene,0.8854
2023-11-11,44,Dallas,South,Drug,Private Label,0.8451
2023-11-11,44,Detroit,Midwest,Food,Luminos,0.7253
2023-11-11,44,Detroit,Midwest,Food,Dove,0.9269
2023-11-11,44,Detroit,Midwest,Food,Suave,0.9153
2023-11-11,44,Detroit,Midwest,Food,Pantene,0.8859
2023-11-11,44,Detroit,Midwest,Food,Private Label,0.8559
2023-11-11,44,Detroit,Midwest,Mass,Luminos,0.7336
2023-11-11,44,Detroit,Midwest,Mass,Dove,0.9234
2023-11-11,44,Detroit,Midwest,Mass,Suave,0.9276
2023-11-11,44,Detroit,Midwest,Mass,Pantene,0.9096
2023-11-11,44,Detroit,Midwest,Mass,Private Label,0.8573
2023-11-11,44,Detroit,Midwest,Drug,Luminos,0.6124
2023-11-11,44,Detroit,Midwest,Drug,Dove,0.9467
2023-11-11,44,Detroit,Midwest,Drug,Suave,0.9148
2023-11-11,44,Detroit,Midwest,Drug,Pantene,0.8538
2023-11-11,44,Detroit,Midwest,Drug,Private Label,0.8426
2023-11-11,44,Seattle,West,Food,Luminos,0.7414
2023-11-11,44,Seattle,West,Food,Dove,0.9222
2023-11-11,44,Seattle,West,Food,Suave,0.9202
2023-11-11,44,Seattle,West,Food,Pantene,0.8867
2023-11-11,44,Seattle,West,Food,Private Label,0.8462
2023-11-11,44,Seattle,West,Mass,Luminos,0.7541
2023-11-11,44,Seattle,West,Mass,Dove,0.9506
2023-11-11,44,Seattle,West,Mass,Suave,0.8962
2023-11-11,44,Seattle,West,Mass,Pantene,0.8748
2023-11-11,44,Seattle,West,Mass,Private Label,0.8449
2023-11-11,44,Seattle,West,Drug,Luminos,0.6207
2023-11-11,44,Seattle,West,Drug,Dove,0.9371
2023-11-11,44,Seattle,West,Drug,Suave,0.9048
2023-11-11,44,Seattle,West,Drug,Pantene,0.8967
2023-11-11,44,Seattle,West,Drug,Private Label,0.8505
2023-11-18,45,New York,Northeast,Food,Luminos,0.7351
2023-11-18,45,New York,Northeast,Food,Dove,0.9217
2023-11-18,45,New York,Northeast,Food,Suave,0.9137
2023-11-18,45,New York,Northeast,Food,Pantene,0.8982
2023-11-18,45,New York,Northeast,Food,Private Label,0.8542
2023-11-18,45,New York,Northeast,Mass,Luminos,0.7303
2023-11-18,45,New York,Northeast,Mass,Dove,0.9266
2023-11-18,45,New York,Northeast,Mass,Suave,0.9105
2023-11-18,45,New York,Northeast,Mass,Pantene,0.8886
2023-11-18,45,New York,Northeast,Mass,Private Label,0.8452
2023-11-18,45,New York,Northeast,Drug,Luminos,0.6138
2023-11-18,45,New York,Northeast,Drug,Dove,0.9396
2023-11-18,45,New York,Northeast,Drug,Suave,0.9088
2023-11-18,45,New York,Northeast,Drug,Pantene,0.8867
2023-11-18,45,New York,Northeast,Drug,Private Label,0.8615
2023-11-18,45,Los Angeles,West,Food,Luminos,0.7078
2023-11-18,45,Los Angeles,West,Food,Dove,0.9293
2023-11-18,45,Los Angeles,West,Food,Suave,0.9143
2023-11-18,45,Los Angeles,West,Food,Pantene,0.8914
2023-11-18,45,Los Angeles,West,Food,Private Label,0.8433
2023-11-18,45,Los Angeles,West,Mass,Luminos,0.7121
2023-11-18,45,Los Angeles,West,Mass,Dove,0.9424
2023-11-18,45,Los Angeles,West,Mass,Suave,0.9167
2023-11-18,45,Los Angeles,West,Mass,Pantene,0.8885
2023-11-18,45,Los Angeles,West,Mass,Private Label,0.8411
2023-11-18,45,Los Angeles,West,Drug,Luminos,0.5844
2023-11-18,45,Los Angeles,West,Drug,Dove,0.9512
2023-11-18,45,Los Angeles,West,Drug,Suave,0.9217
2023-11-18,45,Los Angeles,West,Drug,Pantene,0.8914
2023-11-18,45,Los Angeles,West,Drug,Private Label,0.8593
2023-11-18,45,Chicago,Midwest,Food,Luminos,0.6867
2023-11-18,45,Chicago,Midwest,Food,Dove,0.9451
2023-11-18,45,Chicago,Midwest,Food,Suave,0.9045
2023-11-18,45,Chicago,Midwest,Food,Pantene,0.8871
2023-11-18,45,Chicago,Midwest,Food,Private Label,0.8473
2023-11-18,45,Chicago,Midwest,Mass,Luminos,0.6952
2023-11-18,45,Chicago,Midwest,Mass,Dove,0.945
2023-11-18,45,Chicago,Midwest,Mass,Suave,0.8969
2023-11-18,45,Chicago,Midwest,Mass,Pantene,0.8939
2023-11-18,45,Chicago,Midwest,Mass,Private Label,0.85
2023-11-18,45,Chicago,Midwest,Drug,Luminos,0.5648
2023-11-18,45,Chicago,Midwest,Drug,Dove,0.9474
2023-11-18,45,Chicago,Midwest,Drug,Suave,0.9206
2023-11-18,45,Chicago,Midwest,Drug,Pantene,0.8983
2023-11-18,45,Chicago,Midwest,Drug,Private Label,0.8559
2023-11-18,45,Houston,South,Food,Luminos,0.7264
2023-11-18,45,Houston,South,Food,Dove,0.9445
2023-11-18,45,Houston,South,Food,Suave,0.904
2023-11-18,45,Houston,South,Food,Pantene,0.8764
2023-11-18,45,Houston,South,Food,Private Label,0.8523
2023-11-18,45,Houston,South,Mass,Luminos,0.7393
2023-11-18,45,Houston,South,Mass,Dove,0.9314
2023-11-18,45,Houston,South,Mass,Suave,0.894
2023-11-18,45,Houston,South,Mass,Pantene,0.906
2023-11-18,45,Houston,South,Mass,Private Label,0.8456
2023-11-18,45,Houston,South,Drug,Luminos,0.606
2023-11-18,45,Houston,South,Drug,Dove,0.9413
2023-11-18,45,Houston,South,Drug,Suave,0.9074
2023-11-18,45,Houston,South,Drug,Pantene,0.8948
2023-11-18,45,Houston,South,Drug,Private Label,0.8672
2023-11-18,45,Philadelphia,Northeast,Food,Luminos,0.7421
2023-11-18,45,Philadelphia,Northeast,Food,Dove,0.947
2023-11-18,45,Philadelphia,Northeast,Food,Suave,0.906
2023-11-18,45,Philadelphia,Northeast,Food,Pantene,0.8981
2023-11-18,45,Philadelphia,Northeast,Food,Private Label,0.8622
2023-11-18,45,Philadelphia,Northeast,Mass,Luminos,0.7418
2023-11-18,45,Philadelphia,Northeast,Mass,Dove,0.954
2023-11-18,45,Philadelphia,Northeast,Mass,Suave,0.92
2023-11-18,45,Philadelphia,Northeast,Mass,Pantene,0.8927
2023-11-18,45,Philadelphia,Northeast,Mass,Private Label,0.8429
2023-11-18,45,Philadelphia,Northeast,Drug,Luminos,0.6125
2023-11-18,45,Philadelphia,Northeast,Drug,Dove,0.9365
2023-11-18,45,Philadelphia,Northeast,Drug,Suave,0.9138
2023-11-18,45,Philadelphia,Northeast,Drug,Pantene,0.891
2023-11-18,45,Philadelphia,Northeast,Drug,Private Label,0.8546
2023-11-18,45,Phoenix,West,Food,Luminos,0.7203
2023-11-18,45,Phoenix,West,Food,Dove,0.9473
2023-11-18,45,Phoenix,West,Food,Suave,0.9069
2023-11-18,45,Phoenix,West,Food,Pantene,0.9079
2023-11-18,45,Phoenix,West,Food,Private Label,0.8617
2023-11-18,45,Phoenix,West,Mass,Luminos,0.7281
2023-11-18,45,Phoenix,West,Mass,Dove,0.9452
2023-11-18,45,Phoenix,West,Mass,Suave,0.9138
2023-11-18,45,Phoenix,West,Mass,Pantene,0.8883
2023-11-18,45,Phoenix,West,Mass,Private Label,0.8543
2023-11-18,45,Phoenix,West,Drug,Luminos,0.6118
2023-11-18,45,Phoenix,West,Drug,Dove,0.9365
2023-11-18,45,Phoenix,West,Drug,Suave,0.897
2023-11-18,45,Phoenix,West,Drug,Pantene,0.8977
2023-11-18,45,Phoenix,West,Drug,Private Label,0.8228
2023-11-18,45,San Antonio,South,Food,Luminos,0.6746
2023-11-18,45,San Antonio,South,Food,Dove,0.9314
2023-11-18,45,San Antonio,South,Food,Suave,0.8958
2023-11-18,45,San Antonio,South,Food,Pantene,0.9141
2023-11-18,45,San Antonio,South,Food,Private Label,0.8671
2023-11-18,45,San Antonio,South,Mass,Luminos,0.6786
2023-11-18,45,San Antonio,South,Mass,Dove,0.9418
2023-11-18,45,San Antonio,South,Mass,Suave,0.9213
2023-11-18,45,San Antonio,South,Mass,Pantene,0.8942
2023-11-18,45,San Antonio,South,Mass,Private Label,0.841
2023-11-18,45,San Antonio,South,Drug,Luminos,0.5576
2023-11-18,45,San Antonio,South,Drug,Dove,0.9271
2023-11-18,45,San Antonio,South,Drug,Suave,0.8988
2023-11-18,45,San Antonio,South,Drug,Pantene,0.8962
2023-11-18,45,San Antonio,South,Drug,Private Label,0.8456
2023-11-18,45,Dallas,South,Food,Luminos,0.6732
2023-11-18,45,Dallas,South,Food,Dove,0.937
2023-11-18,45,Dallas,South,Food,Suave,0.8924
2023-11-18,45,Dallas,South,Food,Pantene,0.9025
2023-11-18,45,Dallas,South,Food,Private Label,0.8605
2023-11-18,45,Dallas,South,Mass,Luminos,0.6858
2023-11-18,45,Dallas,South,Mass,Dove,0.9362
2023-11-18,45,Dallas,South,Mass,Suave,0.9039
2023-11-18,45,Dallas,South,Mass,Pantene,0.8838
2023-11-18,45,Dallas,South,Mass,Private Label,0.8506
2023-11-18,45,Dallas,South,Drug,Luminos,0.5603
2023-11-18,45,Dallas,South,Drug,Dove,0.9392
2023-11-18,45,Dallas,South,Drug,Suave,0.8937
2023-11-18,45,Dallas,South,Drug,Pantene,0.8776
2023-11-18,45,Dallas,South,Drug,Private Label,0.8688
2023-11-18,45,Detroit,Midwest,Food,Luminos,0.7317
2023-11-18,45,Detroit,Midwest,Food,Dove,0.9283
2023-11-18,45,Detroit,Midwest,Food,Suave,0.904
2023-11-18,45,Detroit,Midwest,Food,Pantene,0.8968
2023-11-18,45,Detroit,Midwest,Food,Private Label,0.8587
2023-11-18,45,Detroit,Midwest,Mass,Luminos,0.7264
2023-11-18,45,Detroit,Midwest,Mass,Dove,0.9727
2023-11-18,45,Detroit,Midwest,Mass,Suave,0.8965
2023-11-18,45,Detroit,Midwest,Mass,Pantene,0.8853
2023-11-18,45,Detroit,Midwest,Mass,Private Label,0.8516
2023-11-18,45,Detroit,Midwest,Drug,Luminos,0.6058
2023-11-18,45,Detroit,Midwest,Drug,Dove,0.9317
2023-11-18,45,Detroit,Midwest,Drug,Suave,0.9019
2023-11-18,45,Detroit,Midwest,Drug,Pantene,0.8912
2023-11-18,45,Detroit,Midwest,Drug,Private Label,0.8611
2023-11-18,45,Seattle,West,Food,Luminos,0.7464
2023-11-18,45,Seattle,West,Food,Dove,0.937
2023-11-18,45,Seattle,West,Food,Suave,0.9003
2023-11-18,45,Seattle,West,Food,Pantene,0.8574
2023-11-18,45,Seattle,West,Food,Private Label,0.8609
2023-11-18,45,Seattle,West,Mass,Luminos,0.7375
2023-11-18,45,Seattle,West,Mass,Dove,0.9153
2023-11-18,45,Seattle,West,Mass,Suave,0.9082
2023-11-18,45,Seattle,West,Mass,Pantene,0.8838
2023-11-18,45,Seattle,West,Mass,Private Label,0.8388
2023-11-18,45,Seattle,West,Drug,Luminos,0.6302
2023-11-18,45,Seattle,West,Drug,Dove,0.9319
2023-11-18,45,Seattle,West,Drug,Suave,0.9154
2023-11-18,45,Seattle,West,Drug,Pantene,0.8776
2023-11-18,45,Seattle,West,Drug,Private Label,0.8571
2023-11-25,46,New York,Northeast,Food,Luminos,0.7404
2023-11-25,46,New York,Northeast,Food,Dove,0.9498
2023-11-25,46,New York,Northeast,Food,Suave,0.9041
2023-11-25,46,New York,Northeast,Food,Pantene,0.9015
2023-11-25,46,New York,Northeast,Food,Private Label,0.8482
2023-11-25,46,New York,Northeast,Mass,Luminos,0.7325
2023-11-25,46,New York,Northeast,Mass,Dove,0.9223
2023-11-25,46,New York,Northeast,Mass,Suave,0.9003
2023-11-25,46,New York,Northeast,Mass,Pantene,0.8968
2023-11-25,46,New York,Northeast,Mass,Private Label,0.8518
2023-11-25,46,New York,Northeast,Drug,Luminos,0.6123
2023-11-25,46,New York,Northeast,Drug,Dove,0.9289
2023-11-25,46,New York,Northeast,Drug,Suave,0.9134
2023-11-25,46,New York,Northeast,Drug,Pantene,0.9123
2023-11-25,46,New York,Northeast,Drug,Private Label,0.8519
2023-11-25,46,Los Angeles,West,Food,Luminos,0.7048
2023-11-25,46,Los Angeles,West,Food,Dove,0.9328
2023-11-25,46,Los Angeles,West,Food,Suave,0.9127
2023-11-25,46,Los Angeles,West,Food,Pantene,0.8733
2023-11-25,46,Los Angeles,West,Food,Private Label,0.8666
2023-11-25,46,Los Angeles,West,Mass,Luminos,0.7097
2023-11-25,46,Los Angeles,West,Mass,Dove,0.9371
2023-11-25,46,Los Angeles,West,Mass,Suave,0.9188
2023-11-25,46,Los Angeles,West,Mass,Pantene,0.8859
2023-11-25,46,Los Angeles,West,Mass,Private Label,0.8541
2023-11-25,46,Los Angeles,West,Drug,Luminos,0.5812
2023-11-25,46,Los Angeles,West,Drug,Dove,0.9559
2023-11-25,46,Los Angeles,West,Drug,Suave,0.908
2023-11-25,46,Los Angeles,West,Drug,Pantene,0.9031
2023-11-25,46,Los Angeles,West,Drug,Private Label,0.8453
2023-11-25,46,Chicago,Midwest,Food,Luminos,0.6877
2023-11-25,46,Chicago,Midwest,Food,Dove,0.9257
2023-11-25,46,Chicago,Midwest,Food,Suave,0.9133
2023-11-25,46,Chicago,Midwest,Food,Pantene,0.8847
2023-11-25,46,Chicago,Midwest,Food,Private Label,0.8361
2023-11-25,46,Chicago,Midwest,Mass,Luminos,0.6876
2023-11-25,46,Chicago,Midwest,Mass,Dove,0.9385
2023-11-25,46,Chicago,Midwest,Mass,Suave,0.9212
2023-11-25,46,Chicago,Midwest,Mass,Pantene,0.8829
2023-11-25,46,Chicago,Midwest,Mass,Private Label,0.8686
2023-11-25,46,Chicago,Midwest,Drug,Luminos,0.5586
2023-11-25,46,Chicago,Midwest,Drug,Dove,0.9309
2023-11-25,46,Chicago,Midwest,Drug,Suave,0.905
2023-11-25,46,Chicago,Midwest,Drug,Pantene,0.9012
2023-11-25,46,Chicago,Midwest,Drug,Private Label,0.8543
2023-11-25,46,Houston,South,Food,Luminos,0.7282
2023-11-25,46,Houston,South,Food,Dove,0.9343
2023-11-25,46,Houston,South,Food,Suave,0.9259
2023-11-25,46,Houston,South,Food,Pantene,0.8873
2023-11-25,46,Houston,South,Food,Private Label,0.8649
2023-11-25,46,Houston,South,Mass,Luminos,0.7214
2023-11-25,46,Houston,South,Mass,Dove,0.9279
2023-11-25,46,Houston,South,Mass,Suave,0.9131
2023-11-25,46,Houston,South,Mass,Pantene,0.895
2023-11-25,46,Houston,South,Mass,Private Label,0.8525
2023-11-25,46,Houston,South,Drug,Luminos,0.5971
2023-11-25,46,Houston,South,Drug,Dove,0.9466
2023-11-25,46,Houston,South,Drug,Suave,0.9172
2023-11-25,46,Houston,South,Drug,Pantene,0.8867
2023-11-25,46,Houston,South,Drug,Private Label,0.8541
2023-11-25,46,Philadelphia,Northeast,Food,Luminos,0.7344
2023-11-25,46,Philadelphia,Northeast,Food,Dove,0.9364
2023-11-25,46,Philadelphia,Northeast,Food,Suave,0.9134
2023-11-25,46,Philadelphia,Northeast,Food,Pantene,0.8917
2023-11-25,46,Philadelphia,Northeast,Food,Private Label,0.8376
2023-11-25,46,Philadelphia,Northeast,Mass,Luminos,0.7368
2023-11-25,46,Philadelphia,Northeast,Mass,Dove,0.9419
2023-11-25,46,Philadelphia,Northeast,Mass,Suave,0.9044
2023-11-25,46,Philadelphia,Northeast,Mass,Pantene,0.8859
2023-11-25,46,Philadelphia,Northeast,Mass,Private Label,0.8619
2023-11-25,46,Philadelphia,Northeast,Drug,Luminos,0.6144
2023-11-25,46,Philadelphia,Northeast,Drug,Dove,0.9409
2023-11-25,46,Philadelphia,Northeast,Drug,Suave,0.8942
2023-11-25,46,Philadelphia,Northeast,Drug,Pantene,0.8837
2023-11-25,46,Philadelphia,Northeast,Drug,Private Label,0.8538
2023-11-25,46,Phoenix,West,Food,Luminos,0.7329
2023-11-25,46,Phoenix,West,Food,Dove,0.9389
2023-11-25,46,Phoenix,West,Food,Suave,0.9088
2023-11-25,46,Phoenix,West,Food,Pantene,0.8848
2023-11-25,46,Phoenix,West,Food,Private Label,0.852
2023-11-25,46,Phoenix,West,Mass,Luminos,0.7255
2023-11-25,46,Phoenix,West,Mass,Dove,0.9352
2023-11-25,46,Phoenix,West,Mass,Suave,0.9082
2023-11-25,46,Phoenix,West,Mass,Pantene,0.8979
2023-11-25,46,Phoenix,West,Mass,Private Label,0.8501
2023-11-25,46,Phoenix,West,Drug,Luminos,0.605
2023-11-25,46,Phoenix,West,Drug,Dove,0.9248
2023-11-25,46,Phoenix,West,Drug,Suave,0.9218
2023-11-25,46,Phoenix,West,Drug,Pantene,0.8909
2023-11-25,46,Phoenix,West,Drug,Private Label,0.8586
2023-11-25,46,San Antonio,South,Food,Luminos,0.6782
2023-11-25,46,San Antonio,South,Food,Dove,0.9166
2023-11-25,46,San Antonio,South,Food,Suave,0.915
2023-11-25,46,San Antonio,South,Food,Pantene,0.8861
2023-11-25,46,San Antonio,South,Food,Private Label,0.8466
2023-11-25,46,San Antonio,South,Mass,Luminos,0.6796
2023-11-25,46,San Antonio,South,Mass,Dove,0.9441
2023-11-25,46,San Antonio,South,Mass,Suave,0.9045
2023-11-25,46,San Antonio,South,Mass,Pantene,0.8779
2023-11-25,46,San Antonio,South,Mass,Private Label,0.871
