week_end_date,week_index,market,region,channel,brand,dollar_sales,unit_sales,regular_price,effective_price,on_promo,pct_sales_on_promo,total_dollar_sales,total_unit_sales,dollar_share,unit_share,acv_distribution,velocity
2024-01-27,55,San Antonio,South,Food,Luminos,2017.43,349.34,6.49,5.775,True,0.6121,12646.470000000001,2190.5699999999997,0.1595,0.1595,0.6748,29.8967
2024-01-27,55,San Antonio,South,Food,Dove,3016.88,413.84,7.29,7.29,False,0.0,12646.470000000001,2190.5699999999997,0.2386,0.1889,0.9305,32.4221
2024-01-27,55,San Antonio,South,Food,Suave,2105.84,422.01,4.99,4.99,False,0.0,12646.470000000001,2190.5699999999997,0.1665,0.1926,0.912,23.0904
2024-01-27,55,San Antonio,South,Food,Pantene,3975.87,566.85,7.99,7.0139,True,0.6108,12646.470000000001,2190.5699999999997,0.3144,0.2588,0.8833,45.0115
2024-01-27,55,San Antonio,South,Food,Private Label,1530.45,438.53,3.49,3.49,False,0.0,12646.470000000001,2190.5699999999997,0.121,0.2002,0.8592,17.8125
2024-01-27,55,San Antonio,South,Mass,Luminos,2034.73,313.52,6.49,6.49,False,0.0,15458.16,2599.81,0.1316,0.1206,0.6677,30.4737
2024-01-27,55,San Antonio,South,Mass,Dove,4567.14,626.49,7.29,7.29,False,0.0,15458.16,2599.81,0.2955,0.241,0.9266,49.2892
2024-01-27,55,San Antonio,South,Mass,Suave,2749.12,550.92,4.99,4.99,False,0.0,15458.16,2599.81,0.1778,0.2119,0.923,29.7846
2024-01-27,55,San Antonio,South,Mass,Pantene,3972.28,497.16,7.99,7.99,False,0.0,15458.16,2599.81,0.257,0.1912,0.8853,44.8693
2024-01-27,55,San Antonio,South,Mass,Private Label,2134.89,611.72,3.49,3.49,False,0.0,15458.16,2599.81,0.1381,0.2353,0.8349,25.5706
2024-01-27,55,San Antonio,South,Drug,Luminos,837.59,129.06,6.49,6.49,False,0.0,7476.08,1301.78,0.112,0.0991,0.5407,15.4908
2024-01-27,55,San Antonio,South,Drug,Dove,2950.07,479.82,7.29,6.1483,True,0.7119,7476.08,1301.78,0.3946,0.3686,0.9545,30.907
2024-01-27,55,San Antonio,South,Drug,Suave,1243.77,249.25,4.99,4.99,False,0.0,7476.08,1301.78,0.1664,0.1915,0.9107,13.6573
2024-01-27,55,San Antonio,South,Drug,Pantene,1591.46,199.18,7.99,7.99,False,0.0,7476.08,1301.78,0.2129,0.153,0.886,17.9623
2024-01-27,55,San Antonio,South,Drug,Private Label,853.19,244.47,3.49,3.49,False,0.0,7476.08,1301.78,0.1141,0.1878,0.8487,10.0529
2024-01-27,55,Dallas,South,Food,Luminos,2154.4,391.82,6.49,5.4985,True,0.8488,13143.24,2303.07,0.1639,0.1701,0.6748,31.9265
2024-01-27,55,Dallas,South,Food,Dove,3312.69,454.42,7.29,7.29,False,0.0,13143.24,2303.07,0.252,0.1973,0.9398,35.2489
2024-01-27,55,Dallas,South,Food,Suave,2195.14,439.91,4.99,4.99,False,0.0,13143.24,2303.07,0.167,0.191,0.9003,24.3823
2024-01-27,55,Dallas,South,Food,Pantene,3971.32,584.34,7.99,6.7963,True,0.747,13143.24,2303.07,0.3022,0.2537,0.8885,44.6969
2024-01-27,55,Dallas,South,Food,Private Label,1509.69,432.58,3.49,3.49,False,0.0,13143.24,2303.07,0.1149,0.1878,0.8456,17.8535
2024-01-27,55,Dallas,South,Mass,Luminos,2063.71,317.98,6.49,6.49,False,0.0,18775.39,3415.57,0.1099,0.0931,0.6752,30.5644
2024-01-27,55,Dallas,South,Mass,Dove,4786.67,656.61,7.29,7.29,False,0.0,18775.39,3415.57,0.2549,0.1922,0.9376,51.0524
2024-01-27,55,Dallas,South,Mass,Suave,4327.36,1019.14,4.99,4.2461,True,0.5963,18775.39,3415.57,0.2305,0.2984,0.8938,48.4153
2024-01-27,55,Dallas,South,Mass,Pantene,5562.58,838.73,7.99,6.6322,True,0.8497,18775.39,3415.57,0.2963,0.2456,0.885,62.854
2024-01-27,55,Dallas,South,Mass,Private Label,2035.07,583.11,3.49,3.49,False,0.0,18775.39,3415.57,0.1084,0.1707,0.8415,24.1838
2024-01-27,55,Dallas,South,Drug,Luminos,863.53,133.06,6.49,6.49,False,0.0,7416.33,1265.06,0.1164,0.1052,0.5493,15.7206
2024-01-27,55,Dallas,South,Drug,Dove,1951.5,267.7,7.29,7.29,False,0.0,7416.33,1265.06,0.2631,0.2116,0.9442,20.6683
2024-01-27,55,Dallas,South,Drug,Suave,1207.35,241.95,4.99,4.99,False,0.0,7416.33,1265.06,0.1628,0.1913,0.9064,13.3203
2024-01-27,55,Dallas,South,Drug,Pantene,2451.0,352.16,7.99,6.9599,True,0.6446,7416.33,1265.06,0.3305,0.2784,0.901,27.2031
2024-01-27,55,Dallas,South,Drug,Private Label,942.95,270.19,3.49,3.49,False,0.0,7416.33,1265.06,0.1271,0.2136,0.8453,11.1552
2024-01-27,55,Detroit,Midwest,Food,Luminos,1799.87,277.33,6.49,6.49,False,0.0,13169.41,2380.33,0.1367,0.1165,0.7297,24.6659
2024-01-27,55,Detroit,Midwest,Food,Dove,3296.79,452.23,7.29,7.29,False,0.0,13169.41,2380.33,0.2503,0.19,0.9438,34.931
2024-01-27,55,Detroit,Midwest,Food,Suave,2886.71,711.98,4.99,4.0545,True,0.7499,13169.41,2380.33,0.2192,0.2991,0.9174,31.4662
2024-01-27,55,Detroit,Midwest,Food,Pantene,3911.3,573.53,7.99,6.8197,True,0.7324,13169.41,2380.33,0.297,0.2409,0.8934,43.7799
2024-01-27,55,Detroit,Midwest,Food,Private Label,1274.74,365.26,3.49,3.49,False,0.0,13169.41,2380.33,0.0968,0.1534,0.8437,15.1089
2024-01-27,55,Detroit,Midwest,Mass,Luminos,2527.72,389.48,6.49,6.49,False,0.0,17767.82,3021.01,0.1423,0.1289,0.7371,34.2928
2024-01-27,55,Detroit,Midwest,Mass,Dove,4730.99,648.97,7.29,7.29,False,0.0,17767.82,3021.01,0.2663,0.2148,0.9509,49.7528
2024-01-27,55,Detroit,Midwest,Mass,Suave,3125.63,626.38,4.99,4.99,False,0.0,17767.82,3021.01,0.1759,0.2073,0.9058,34.5068
2024-01-27,55,Detroit,Midwest,Mass,Pantene,5374.06,780.42,7.99,6.8861,True,0.6908,17767.82,3021.01,0.3025,0.2583,0.885,60.7238
2024-01-27,55,Detroit,Midwest,Mass,Private Label,2009.42,575.76,3.49,3.49,False,0.0,17767.82,3021.01,0.1131,0.1906,0.8546,23.513
2024-01-27,55,Detroit,Midwest,Drug,Luminos,1358.3,234.48,6.49,5.7927,True,0.5969,7920.45,1353.08,0.1715,0.1733,0.6096,22.2818
2024-01-27,55,Detroit,Midwest,Drug,Dove,2081.9,285.58,7.29,7.29,False,0.0,7920.45,1353.08,0.2629,0.2111,0.9264,22.473
2024-01-27,55,Detroit,Midwest,Drug,Suave,1283.61,257.24,4.99,4.99,False,0.0,7920.45,1353.08,0.1621,0.1901,0.8968,14.3132
2024-01-27,55,Detroit,Midwest,Drug,Pantene,2355.03,334.63,7.99,7.0377,True,0.5959,7920.45,1353.08,0.2973,0.2473,0.8876,26.5326
2024-01-27,55,Detroit,Midwest,Drug,Private Label,841.61,241.15,3.49,3.49,False,0.0,7920.45,1353.08,0.1063,0.1782,0.8572,9.8181
2024-01-27,55,Seattle,West,Food,Luminos,1812.46,279.27,6.49,6.49,False,0.0,11500.65,2025.0,0.1576,0.1379,0.7571,23.9395
2024-01-27,55,Seattle,West,Food,Dove,3279.64,449.88,7.29,7.29,False,0.0,11500.65,2025.0,0.2852,0.2222,0.9435,34.7604
2024-01-27,55,Seattle,West,Food,Suave,2016.01,404.01,4.99,4.99,False,0.0,11500.65,2025.0,0.1753,0.1995,0.9027,22.3331
2024-01-27,55,Seattle,West,Food,Pantene,2658.92,332.78,7.99,7.99,False,0.0,11500.65,2025.0,0.2312,0.1643,0.8761,30.3495
2024-01-27,55,Seattle,West,Food,Private Label,1733.62,559.06,3.49,3.1009,True,0.7432,11500.65,2025.0,0.1507,0.2761,0.8528,20.3286
2024-01-27,55,Seattle,West,Mass,Luminos,2684.99,413.71,6.49,6.49,False,0.0,17281.71,2959.21,0.1554,0.1398,0.7641,35.1392
2024-01-27,55,Seattle,West,Mass,Dove,4370.84,599.57,7.29,7.29,False,0.0,17281.71,2959.21,0.2529,0.2026,0.948,46.1059
2024-01-27,55,Seattle,West,Mass,Suave,2779.16,556.95,4.99,4.99,False,0.0,17281.71,2959.21,0.1608,0.1882,0.9218,30.1493
2024-01-27,55,Seattle,West,Mass,Pantene,5367.79,793.3,7.99,6.7664,True,0.7657,17281.71,2959.21,0.3106,0.2681,0.881,60.9284
2024-01-27,55,Seattle,West,Mass,Private Label,2078.93,595.68,3.49,3.49,False,0.0,17281.71,2959.21,0.1203,0.2013,0.8522,24.3949
2024-01-27,55,Seattle,West,Drug,Luminos,1099.2,169.37,6.49,6.49,False,0.0,8946.84,1542.15,0.1229,0.1098,0.6329,17.3677
2024-01-27,55,Seattle,West,Drug,Dove,3185.39,509.35,7.29,6.2539,True,0.6461,8946.84,1542.15,0.356,0.3303,0.9392,33.916
2024-01-27,55,Seattle,West,Drug,Suave,1270.86,254.68,4.99,4.99,False,0.0,8946.84,1542.15,0.142,0.1651,0.9062,14.0241
2024-01-27,55,Seattle,West,Drug,Pantene,2524.31,360.3,7.99,7.0062,True,0.6157,8946.84,1542.15,0.2821,0.2336,0.9083,27.7916
2024-01-27,55,Seattle,West,Drug,Private Label,867.08,248.45,3.49,3.49,False,0.0,8946.84,1542.15,0.0969,0.1611,0.8564,10.1247
2024-02-03,56,New York,Northeast,Food,Luminos,2388.88,428.3,6.49,5.5775,True,0.7811,11835.13,2028.93,0.2018,0.2111,0.7476,31.954
2024-02-03,56,New York,Northeast,Food,Dove,3225.14,442.41,7.29,7.29,False,0.0,11835.13,2028.93,0.2725,0.2181,0.9412,34.2663
2024-02-03,56,New York,Northeast,Food,Suave,2036.76,408.17,4.99,4.99,False,0.0,11835.13,2028.93,0.1721,0.2012,0.9265,21.9834
2024-02-03,56,New York,Northeast,Food,Pantene,2781.76,348.16,7.99,7.99,False,0.0,11835.13,2028.93,0.235,0.1716,0.8884,31.312
2024-02-03,56,New York,Northeast,Food,Private Label,1402.59,401.89,3.49,3.49,False,0.0,11835.13,2028.93,0.1185,0.1981,0.857,16.3663
2024-02-03,56,New York,Northeast,Mass,Luminos,3212.59,573.65,6.49,5.6003,True,0.7616,16411.96,2815.72,0.1957,0.2037,0.7308,43.9599
2024-02-03,56,New York,Northeast,Mass,Dove,4388.01,601.92,7.29,7.29,False,0.0,16411.96,2815.72,0.2674,0.2138,0.9346,46.9507
2024-02-03,56,New York,Northeast,Mass,Suave,3099.08,621.06,4.99,4.99,False,0.0,16411.96,2815.72,0.1888,0.2206,0.9224,33.598
2024-02-03,56,New York,Northeast,Mass,Pantene,3827.48,479.03,7.99,7.99,False,0.0,16411.96,2815.72,0.2332,0.1701,0.8841,43.2924
2024-02-03,56,New York,Northeast,Mass,Private Label,1884.8,540.06,3.49,3.49,False,0.0,16411.96,2815.72,0.1148,0.1918,0.8418,22.3901
2024-02-03,56,New York,Northeast,Drug,Luminos,1427.73,246.55,6.49,5.7909,True,0.5985,7020.71,1206.73,0.2034,0.2043,0.6241,22.8766
2024-02-03,56,New York,Northeast,Drug,Dove,1909.54,261.94,7.29,7.29,False,0.0,7020.71,1206.73,0.272,0.2171,0.9321,20.4864
2024-02-03,56,New York,Northeast,Drug,Suave,1304.41,261.4,4.99,4.99,False,0.0,7020.71,1206.73,0.1858,0.2166,0.9024,14.4549
2024-02-03,56,New York,Northeast,Drug,Pantene,1517.18,189.89,7.99,7.99,False,0.0,7020.71,1206.73,0.2161,0.1574,0.8954,16.9442
2024-02-03,56,New York,Northeast,Drug,Private Label,861.85,246.95,3.49,3.49,False,0.0,7020.71,1206.73,0.1228,0.2046,0.8329,10.3476
2024-02-03,56,Los Angeles,West,Food,Luminos,1605.01,247.3,6.49,6.49,False,0.0,12307.42,2211.03,0.1304,0.1118,0.6964,23.0472
2024-02-03,56,Los Angeles,West,Food,Dove,3307.72,453.73,7.29,7.29,False,0.0,12307.42,2211.03,0.2688,0.2052,0.9575,34.5454
2024-02-03,56,Los Angeles,West,Food,Suave,3020.77,719.86,4.99,4.1963,True,0.6362,12307.42,2211.03,0.2454,0.3256,0.9046,33.3934
2024-02-03,56,Los Angeles,West,Food,Pantene,2869.88,359.18,7.99,7.99,False,0.0,12307.42,2211.03,0.2332,0.1624,0.8971,31.9906
2024-02-03,56,Los Angeles,West,Food,Private Label,1504.04,430.96,3.49,3.49,False,0.0,12307.42,2211.03,0.1222,0.1949,0.8498,17.6988
2024-02-03,56,Los Angeles,West,Mass,Luminos,2425.72,373.76,6.49,6.49,False,0.0,21112.649999999998,3908.79,0.1149,0.0956,0.7029,34.5102
2024-02-03,56,Los Angeles,West,Mass,Dove,6975.94,1142.29,7.29,6.107,True,0.7376,21112.649999999998,3908.79,0.3304,0.2922,0.9296,75.0424
2024-02-03,56,Los Angeles,West,Mass,Suave,4149.36,1016.99,4.99,4.08,True,0.7294,21112.649999999998,3908.79,0.1965,0.2602,0.906,45.7987
2024-02-03,56,Los Angeles,West,Mass,Pantene,5531.85,794.15,7.99,6.9658,True,0.6409,21112.649999999998,3908.79,0.262,0.2032,0.8881,62.2886
2024-02-03,56,Los Angeles,West,Mass,Private Label,2029.78,581.6,3.49,3.49,False,0.0,21112.649999999998,3908.79,0.0961,0.1488,0.8493,23.8994
2024-02-03,56,Los Angeles,West,Drug,Luminos,1345.01,233.56,6.49,5.7588,True,0.6259,8726.810000000001,1670.87,0.1541,0.1398,0.5869,22.9172
2024-02-03,56,Los Angeles,West,Drug,Dove,2890.84,466.17,7.29,6.2013,True,0.6788,8726.810000000001,1670.87,0.3313,0.279,0.9442,30.6168
2024-02-03,56,Los Angeles,West,Drug,Suave,1895.06,450.22,4.99,4.2092,True,0.6259,8726.810000000001,1670.87,0.2172,0.2695,0.9119,20.7814
2024-02-03,56,Los Angeles,West,Drug,Pantene,1615.67,202.21,7.99,7.99,False,0.0,8726.810000000001,1670.87,0.1851,0.121,0.8795,18.3703
2024-02-03,56,Los Angeles,West,Drug,Private Label,980.23,318.71,3.49,3.0756,True,0.7915,8726.810000000001,1670.87,0.1123,0.1907,0.854,11.4781
2024-02-03,56,Chicago,Midwest,Food,Luminos,1488.24,229.31,6.49,6.49,False,0.0,12174.14,2225.11,0.1222,0.1031,0.6806,21.8666
2024-02-03,56,Chicago,Midwest,Food,Dove,3362.12,461.2,7.29,7.29,False,0.0,12174.14,2225.11,0.2762,0.2073,0.9264,36.2923
2024-02-03,56,Chicago,Midwest,Food,Suave,3036.31,765.59,4.99,3.966,True,0.8208,12174.14,2225.11,0.2494,0.3441,0.9183,33.0645
2024-02-03,56,Chicago,Midwest,Food,Pantene,2847.31,356.36,7.99,7.99,False,0.0,12174.14,2225.11,0.2339,0.1602,0.8805,32.3374
2024-02-03,56,Chicago,Midwest,Food,Private Label,1440.16,412.65,3.49,3.49,False,0.0,12174.14,2225.11,0.1183,0.1855,0.8466,17.0111
2024-02-03,56,Chicago,Midwest,Mass,Luminos,2077.86,320.16,6.49,6.49,False,0.0,16557.73,3028.28,0.1255,0.1057,0.6706,30.9851
2024-02-03,56,Chicago,Midwest,Mass,Dove,4300.6,589.93,7.29,7.29,False,0.0,16557.73,3028.28,0.2597,0.1948,0.9442,45.5476
2024-02-03,56,Chicago,Midwest,Mass,Suave,4282.5,1039.91,4.99,4.1181,True,0.6989,16557.73,3028.28,0.2586,0.3434,0.9071,47.2109
2024-02-03,56,Chicago,Midwest,Mass,Pantene,3788.25,474.12,7.99,7.99,False,0.0,16557.73,3028.28,0.2288,0.1566,0.8848,42.8148
2024-02-03,56,Chicago,Midwest,Mass,Private Label,2108.52,604.16,3.49,3.49,False,0.0,16557.73,3028.28,0.1273,0.1995,0.8622,24.4551
2024-02-03,56,Chicago,Midwest,Drug,Luminos,1161.76,201.51,6.49,5.7653,True,0.6204,7849.6,1370.6,0.148,0.147,0.5586,20.7977
2024-02-03,56,Chicago,Midwest,Drug,Dove,1979.7,271.56,7.29,7.29,False,0.0,7849.6,1370.6,0.2522,0.1981,0.9441,20.9692
2024-02-03,56,Chicago,Midwest,Drug,Suave,1277.8,256.07,4.99,4.99,False,0.0,7849.6,1370.6,0.1628,0.1868,0.8923,14.3203
2024-02-03,56,Chicago,Midwest,Drug,Pantene,2514.08,378.92,7.99,6.6349,True,0.848,7849.6,1370.6,0.3203,0.2765,0.8859,28.3788
2024-02-03,56,Chicago,Midwest,Drug,Private Label,916.26,262.54,3.49,3.49,False,0.0,7849.6,1370.6,0.1167,0.1916,0.8485,10.7986
2024-02-03,56,Houston,South,Food,Luminos,1700.02,261.94,6.49,6.49,False,0.0,11323.52,1910.3,0.1501,0.1371,0.7248,23.455
2024-02-03,56,Houston,South,Food,Dove,3250.97,445.95,7.29,7.29,False,0.0,11323.52,1910.3,0.2871,0.2334,0.9395,34.6032
2024-02-03,56,Houston,South,Food,Suave,2129.17,426.69,4.99,4.99,False,0.0,11323.52,1910.3,0.188,0.2234,0.9132,23.3155
2024-02-03,56,Houston,South,Food,Pantene,2727.42,341.35,7.99,7.99,False,0.0,11323.52,1910.3,0.2409,0.1787,0.8999,30.308
2024-02-03,56,Houston,South,Food,Private Label,1515.94,434.37,3.49,3.49,False,0.0,11323.52,1910.3,0.1339,0.2274,0.8488,17.8598
2024-02-03,56,Houston,South,Mass,Luminos,2620.95,403.84,6.49,6.49,False,0.0,17736.53,3002.9,0.1478,0.1345,0.7225,36.2761
2024-02-03,56,Houston,South,Mass,Dove,4591.05,629.77,7.29,7.29,False,0.0,17736.53,3002.9,0.2588,0.2097,0.9406,48.8098
2024-02-03,56,Houston,South,Mass,Suave,2746.83,550.47,4.99,4.99,False,0.0,17736.53,3002.9,0.1549,0.1833,0.914,30.0528
2024-02-03,56,Houston,South,Mass,Pantene,5721.78,829.73,7.99,6.896,True,0.6846,17736.53,3002.9,0.3226,0.2763,0.8758,65.332
2024-02-03,56,Houston,South,Mass,Private Label,2055.92,589.09,3.49,3.49,False,0.0,17736.53,3002.9,0.1159,0.1962,0.841,24.4461
2024-02-03,56,Houston,South,Drug,Luminos,1054.79,162.53,6.49,6.49,False,0.0,8354.48,1548.23,0.1263,0.105,0.6144,17.1678
2024-02-03,56,Houston,South,Drug,Dove,2925.21,489.07,7.29,5.9811,True,0.8161,8354.48,1548.23,0.3501,0.3159,0.9504,30.7787
2024-02-03,56,Houston,South,Drug,Suave,1915.83,447.23,4.99,4.2838,True,0.5661,8354.48,1548.23,0.2293,0.2889,0.9062,21.1414
2024-02-03,56,Houston,South,Drug,Pantene,1580.68,197.83,7.99,7.99,False,0.0,8354.48,1548.23,0.1892,0.1278,0.9063,17.441
2024-02-03,56,Houston,South,Drug,Private Label,877.97,251.57,3.49,3.49,False,0.0,8354.48,1548.23,0.1051,0.1625,0.865,10.1499
2024-02-03,56,Philadelphia,Northeast,Food,Luminos,1719.18,264.9,6.49,6.49,False,0.0,12601.470000000001,2220.12,0.1364,0.1193,0.7287,23.5924
2024-02-03,56,Philadelphia,Northeast,Food,Dove,3311.19,454.21,7.29,7.29,False,0.0,12601.470000000001,2220.12,0.2628,0.2046,0.9393,35.2517
2024-02-03,56,Philadelphia,Northeast,Food,Suave,2033.92,407.6,4.99,4.99,False,0.0,12601.470000000001,2220.12,0.1614,0.1836,0.8934,22.7661
2024-02-03,56,Philadelphia,Northeast,Food,Pantene,3926.51,587.54,7.99,6.683,True,0.8179,12601.470000000001,2220.12,0.3116,0.2646,0.9056,43.3581
2024-02-03,56,Philadelphia,Northeast,Food,Private Label,1610.67,505.87,3.49,3.184,True,0.5846,12601.470000000001,2220.12,0.1278,0.2279,0.8337,19.3195
2024-02-03,56,Philadelphia,Northeast,Mass,Luminos,3306.14,573.99,6.49,5.7599,True,0.625,18359.22,3209.08,0.1801,0.1789,0.7361,44.9143
2024-02-03,56,Philadelphia,Northeast,Mass,Dove,6484.92,1027.82,7.29,6.3094,True,0.6114,18359.22,3209.08,0.3532,0.3203,0.937,69.2094
2024-02-03,56,Philadelphia,Northeast,Mass,Suave,2975.64,596.32,4.99,4.99,False,0.0,18359.22,3209.08,0.1621,0.1858,0.894,33.2846
2024-02-03,56,Philadelphia,Northeast,Mass,Pantene,3665.31,458.74,7.99,7.99,False,0.0,18359.22,3209.08,0.1996,0.143,0.8911,41.1324
2024-02-03,56,Philadelphia,Northeast,Mass,Private Label,1927.21,552.21,3.49,3.49,False,0.0,18359.22,3209.08,0.105,0.1721,0.849,22.6998
2024-02-03,56,Philadelphia,Northeast,Drug,Luminos,1066.81,164.38,6.49,6.49,False,0.0,8569.32,1499.03,0.1245,0.1097,0.6186,17.2456
2024-02-03,56,Philadelphia,Northeast,Drug,Dove,2914.74,475.47,7.29,6.1302,True,0.7231,8569.32,1499.03,0.3401,0.3172,0.9421,30.9388
2024-02-03,56,Philadelphia,Northeast,Drug,Suave,1248.57,250.21,4.99,4.99,False,0.0,8569.32,1499.03,0.1457,0.1669,0.8879,14.0621
2024-02-03,56,Philadelphia,Northeast,Drug,Pantene,2532.22,377.74,7.99,6.7036,True,0.805,8569.32,1499.03,0.2955,0.252,0.9017,28.0827
2024-02-03,56,Philadelphia,Northeast,Drug,Private Label,806.98,231.23,3.49,3.49,False,0.0,8569.32,1499.03,0.0942,0.1543,0.8779,9.1922
2024-02-03,56,Phoenix,West,Food,Luminos,1740.9,268.24,6.49,6.49,False,0.0,11540.81,2015.2800000000002,0.1508,0.1331,0.7269,23.9496
2024-02-03,56,Phoenix,West,Food,Dove,3346.0,458.99,7.29,7.29,False,0.0,11540.81,2015.2800000000002,0.2899,0.2278,0.9447,35.4187
2024-02-03,56,Phoenix,West,Food,Suave,2117.3,424.31,4.99,4.99,False,0.0,11540.81,2015.2800000000002,0.1835,0.2105,0.9041,23.4189
2024-02-03,56,Phoenix,West,Food,Pantene,2675.99,334.92,7.99,7.99,False,0.0,11540.81,2015.2800000000002,0.2319,0.1662,0.8897,30.0774
2024-02-03,56,Phoenix,West,Food,Private Label,1660.62,528.82,3.49,3.1403,True,0.6681,11540.81,2015.2800000000002,0.1439,0.2624,0.8418,19.727
2024-02-03,56,Phoenix,West,Mass,Luminos,2480.87,382.26,6.49,6.49,False,0.0,17167.670000000002,2901.8,0.1445,0.1317,0.7297,33.9985
2024-02-03,56,Phoenix,West,Mass,Dove,4368.39,599.23,7.29,7.29,False,0.0,17167.670000000002,2901.8,0.2545,0.2065,0.9307,46.9366
2024-02-03,56,Phoenix,West,Mass,Suave,2740.88,549.28,4.99,4.99,False,0.0,17167.670000000002,2901.8,0.1597,0.1893,0.9213,29.7501
2024-02-03,56,Phoenix,West,Mass,Pantene,5611.01,807.56,7.99,6.9481,True,0.652,17167.670000000002,2901.8,0.3268,0.2783,0.8851,63.3941
2024-02-03,56,Phoenix,West,Mass,Private Label,1966.52,563.47,3.49,3.49,False,0.0,17167.670000000002,2901.8,0.1145,0.1942,0.86,22.8665
2024-02-03,56,Phoenix,West,Drug,Luminos,1006.71,155.12,6.49,6.49,False,0.0,7227.71,1301.74,0.1393,0.1192,0.5969,16.8656
2024-02-03,56,Phoenix,West,Drug,Dove,1927.69,264.43,7.29,7.29,False,0.0,7227.71,1301.74,0.2667,0.2031,0.9465,20.3665
2024-02-03,56,Phoenix,West,Drug,Suave,1835.2,441.84,4.99,4.1535,True,0.6705,7227.71,1301.74,0.2539,0.3394,0.9022,20.3414
2024-02-03,56,Phoenix,West,Drug,Pantene,1635.75,204.72,7.99,7.99,False,0.0,7227.71,1301.74,0.2263,0.1573,0.8808,18.5712
2024-02-03,56,Phoenix,West,Drug,Private Label,822.36,235.63,3.49,3.49,False,0.0,7227.71,1301.74,0.1138,0.181,0.8566,9.6003
2024-02-03,56,San Antonio,South,Food,Luminos,1488.24,229.31,6.49,6.49,False,0.0,12809.529999999999,2224.33,0.1162,0.1031,0.6638,22.42
2024-02-03,56,San Antonio,South,Food,Dove,5096.86,815.28,7.29,6.2517,True,0.6474,12809.529999999999,2224.33,0.3979,0.3665,0.9583,53.1865
2024-02-03,56,San Antonio,South,Food,Suave,2150.71,431.0,4.99,4.99,False,0.0,12809.529999999999,2224.33,0.1679,0.1938,0.9002,23.8915
2024-02-03,56,San Antonio,South,Food,Pantene,2593.45,324.59,7.99,7.99,False,0.0,12809.529999999999,2224.33,0.2025,0.1459,0.8808,29.4443
2024-02-03,56,San Antonio,South,Food,Private Label,1480.27,424.15,3.49,3.49,False,0.0,12809.529999999999,2224.33,0.1156,0.1907,0.8322,17.7874
2024-02-03,56,San Antonio,South,Mass,Luminos,2084.9,321.25,6.49,6.49,False,0.0,17758.97,3175.88,0.1174,0.1012,0.6626,31.4654
2024-02-03,56,San Antonio,South,Mass,Dove,4433.89,608.22,7.29,7.29,False,0.0,17758.97,3175.88,0.2497,0.1915,0.9441,46.9642
2024-02-03,56,San Antonio,South,Mass,Suave,2996.64,600.53,4.99,4.99,False,0.0,17758.97,3175.88,0.1687,0.1891,0.9113,32.8831
2024-02-03,56,San Antonio,South,Mass,Pantene,5902.85,877.89,7.99,6.7239,True,0.7923,17758.97,3175.88,0.3324,0.2764,0.8986,65.6894
2024-02-03,56,San Antonio,South,Mass,Private Label,2340.69,767.99,3.49,3.0478,True,0.8447,17758.97,3175.88,0.1318,0.2418,0.8472,27.6285
2024-02-03,56,San Antonio,South,Drug,Luminos,862.8,132.94,6.49,6.49,False,0.0,6589.0599999999995,1104.29,0.1309,0.1204,0.5502,15.6816
2024-02-03,56,San Antonio,South,Drug,Dove,2020.51,277.16,7.29,7.29,False,0.0,6589.0599999999995,1104.29,0.3066,0.251,0.9434,21.4173
2024-02-03,56,San Antonio,South,Drug,Suave,1208.8,242.25,4.99,4.99,False,0.0,6589.0599999999995,1104.29,0.1835,0.2194,0.9038,13.3746
2024-02-03,56,San Antonio,South,Drug,Pantene,1632.96,204.38,7.99,7.99,False,0.0,6589.0599999999995,1104.29,0.2478,0.1851,0.8953,18.2392
2024-02-03,56,San Antonio,South,Drug,Private Label,863.99,247.56,3.49,3.49,False,0.0,6589.0599999999995,1104.29,0.1311,0.2242,0.8388,10.3003
2024-02-03,56,Dallas,South,Food,Luminos,1512.42,233.04,6.49,6.49,False,0.0,13488.17,2543.85,0.1121,0.0916,0.6624,22.8324
2024-02-03,56,Dallas,South,Food,Dove,3203.93,439.5,7.29,7.29,False,0.0,13488.17,2543.85,0.2375,0.1728,0.9453,33.8933
2024-02-03,56,Dallas,South,Food,Suave,3064.1,719.66,4.99,4.2577,True,0.587,13488.17,2543.85,0.2272,0.2829,0.8964,34.1823
2024-02-03,56,Dallas,South,Food,Pantene,3908.85,565.46,7.99,6.9126,True,0.6742,13488.17,2543.85,0.2898,0.2223,0.8834,44.2478
2024-02-03,56,Dallas,South,Food,Private Label,1798.87,586.19,3.49,3.0687,True,0.8047,13488.17,2543.85,0.1334,0.2304,0.8485,21.2006
2024-02-03,56,Dallas,South,Mass,Luminos,1961.14,302.18,6.49,6.49,False,0.0,16450.28,3161.48,0.1192,0.0956,0.6734,29.123
2024-02-03,56,Dallas,South,Mass,Dove,4375.0,600.14,7.29,7.29,False,0.0,16450.28,3161.48,0.266,0.1898,0.9541,45.8547
2024-02-03,56,Dallas,South,Mass,Suave,4008.5,990.34,4.99,4.0476,True,0.7554,16450.28,3161.48,0.2437,0.3133,0.8964,44.7178
2024-02-03,56,Dallas,South,Mass,Pantene,3521.83,440.78,7.99,7.99,False,0.0,16450.28,3161.48,0.2141,0.1394,0.8901,39.5667
